task_uuid,max_vertex_degree,min_vertex_degree,mean_vertex_degree,std_dev_vertex_degree,max_weight,min_weight,mean_weight,std_dev_weight,max_edge_order,mean_edge_order,std_dev_edge_order,one_norm,log_fci_dim,n_elec,n_orbs,df_gap,embedding,embedded_component_1,embedded_component_2,Y,Y_predicted,prob_class_0,prob_class_1
78d5e5ba-0b2c-4cfe-92c5-f1c749150015,958474,83824,776969.5455,243678.6967,20.53471076,1e-08,0.002246175,0.097317428,88,37.24122229,17.55147011,4123.882327,13.9607254,10,88,28.80307694,PCA,-0.6137379159088516,0.09454197843144269,False,False,0.930210237113929,0.06978976288607103
c7049602-5460-4277-8148-d9c66012f8f0,3456012,240906,2791048.25,891690.4408,22.07334153,1e-08,0.000902008,0.054861283,88,37.16609997,17.3496033,5960.92064,15.10165224,11,88,31.11682876,PCA,-0.9070390988432584,0.33628850364657215,False,False,0.9302184177629049,0.06978158223709509
6ab8d16c-b8f3-4780-b278-dad81646ca8c,941228,77152,757740.6364,238508.0365,27.95468146,1e-08,0.002755137,0.128869545,88,37.03180747,17.57337842,4961.025577,19.54199921,15,88,39.99027265,PCA,-0.7103109229777809,0.10141173226253819,False,False,0.9794723615464326,0.020527638453567455
0c023ffe-8453-4f5f-b29e-7863589fb191,3452280,240080,2784679.364,892434.3044,22.07387906,1e-08,0.000844095,0.054894285,88,37.12465947,17.3240994,5571.688874,16.32696153,12,88,31.11682876,PCA,-0.9080455264696499,0.32437956777707544,False,False,0.9336955105702617,0.06630448942973816
106deaf8-422f-4e06-bf25-6191abd6eecf,3463664,240756,2808059.75,877906.3426,23.48626937,1e-08,0.000942916,0.057911125,88,37.33549925,17.44595716,6240.795327,17.39567734,12,88,33.27204427,PCA,-0.9370362028416266,0.33748245770238183,False,False,0.9452390083846937,0.05476099161530649
338f4b6e-775c-413b-a508-9132659ebbc3,3490922,247860,2824596.386,886809.3304,23.48672014,1e-08,0.000837138,0.057666496,88,37.23673001,17.45430203,5588.102313,17.39567734,13,88,33.27204427,PCA,-0.932344605154388,0.32817440440763834,False,False,0.9414059232332171,0.0585940767667829
0f5171c4-cf55-4a82-99a2-c72edebce9c9,3633496,258654,2946731.909,931577.9947,32.79656355,1e-08,0.001245043,0.074728492,88,37.17872808,17.35138941,8683.864358,23.51380501,19,88,47.01080745,PCA,-1.0997785885780336,0.3836518299268593,False,False,0.9506707916869541,0.04932920831304586
24f12fad-130e-44fc-8b07-bc26c5a3d878,6976718,541500,5593825.614,1808029.476,26.35574511,1e-08,0.000438781,0.045013422,88,36.93228799,17.23450219,5848.346443,19.54199921,15,88,37.56224388,PCA,-1.338496124525825,0.652554275901619,False,False,0.9302345707143712,0.06976542928562879
dc1da839-0ccc-434c-bf9c-a3874ffc3b1c,948168,82324,767405.7727,241165.3771,20.535329,1e-08,0.002130204,0.097847246,88,37.18223182,17.52907224,3868.953123,15.18603468,11,88,28.80307694,PCA,-0.6158641860623444,0.0838837271736787,False,False,0.9383770719905503,0.06162292800944943
c63f5f9b-ee73-4887-949b-dd1e74c31874,2102710,154334,1679145.705,537165.1247,27.9371565,1e-08,0.001364068,0.086471035,88,36.9396725,17.49578901,5456.498668,21.5595625,16,88,39.99027265,PCA,-0.8468896397490413,0.1999356290302603,False,False,0.9779153616053983,0.02208463839460168
f4b120e9-acd0-4c7c-89e2-cc082f52f5cf,920828,78164,745786.1591,233365.2625,24.79900938,1e-08,0.002626318,0.117492626,88,37.22121006,17.54946589,4630.776438,17.39567734,13,88,35.3635534,PCA,-0.6691079694037292,0.09608832090292346,False,False,0.9730696498482135,0.026930350151786547
1c7f5399-8982-4daf-81a5-7cef4e4588cc,3634696,258698,2948335.455,931989.7925,32.79678526,1.01e-08,0.001259379,0.074711924,88,37.18271088,17.3521063,8787.69623,23.51380501,18,88,47.01080745,PCA,-1.100423139985265,0.3886442705472466,False,False,0.9504896829159403,0.049510317084059736
29eecba9-3d4d-4672-8b19-475f53b2f1be,3621804,257624,2930448.045,927851.6765,26.38911396,1e-08,0.000850481,0.062379689,88,37.15977905,17.37638337,5902.119506,18.40107237,14,88,37.56224388,PCA,-0.9771246307491526,0.3485296059604922,False,False,0.9500444049478124,0.04995559505218773
35b59fd4-e046-4d69-ba52-4b94a7777ac3,7479142,616494,6044609.818,1917612.296,24.80337158,1e-08,0.000504001,0.041314545,88,37.28866667,17.43185448,7189.615179,18.40107237,14,88,35.3635534,PCA,-1.409617255785188,0.7280657026721908,False,False,0.9302348440924897,0.06976515590751046
e604a906-55fa-4b3f-bf17-c24a30312b84,5123739,285013,4131221.859,1322353.273,45.20308048,1e-08,0.001505155,0.115217616,135,55.97472814,26.8948541,14996.90148,19.68119215,13,135,59.20727329,PCA,-1.8085240808662497,0.8274103331329887,False,False,0.9302165278474577,0.06978347215254238
96c6a0d7-8a1e-4189-a934-833b80ade346,5918863,303289,4713887.844,1523765.717,36.8446419,1e-08,0.001066769,0.088974699,135,55.64577346,26.81400914,12199.75595,17.07990838,11,135,48.19890257,PCA,-1.757986213382446,0.8339830321576922,False,False,0.9302167743920843,0.06978322560791576
10119019-eea2-45c9-a748-e206780c4235,5265899,302143,4248993.489,1360585.795,36.84364215,1e-08,0.001263907,0.094061646,135,56.05922361,26.88954523,12932.65786,15.66160709,10,135,48.19890257,PCA,-1.7150792954521032,0.8056749796768301,False,False,0.9329782249728933,0.06702177502710678
d6e4cd0a-8a97-421b-9787-7c8ad817cfa3,7,5,6.714285714,0.699854212,1.077217345,0.5,0.692405782,0.272102866,14,2.238095238,2.670914983,29.08104283,6.000868155,8,14,0.0,PCA,0.9533953786244199,0.41938045998046736,False,False,0.9589891693373095,0.04101083066269051
b26076e3-cddf-4a1b-b2af-93ce119dddc1,7,5,6.714285714,0.699854212,1.077217345,0.5,0.692405782,0.272102866,14,2.238095238,2.670914983,29.08104283,5.561535461,8,14,0.0,PCA,0.9558582745175168,0.42020976085762696,False,False,0.9540182282032624,0.045981771796737576
e443f034-2feb-446a-9b26-256389affa4a,7,5,6.714285714,0.699854212,2.32079441,0.5,1.10693147,0.858330716,14,2.238095238,2.670914983,46.49112174,5.561535461,8,14,0.0,PCA,1.0292759217150325,0.5454862175522097,False,False,0.9990685866679088,0.0009314133320913662
dee3b9e0-646c-49af-903a-fdf186431759,7,5,6.714285714,0.699854212,1.79690683,0.5,0.932302277,0.611367743,14,2.238095238,2.670914983,39.15669562,5.561535461,8,14,0.0,PCA,0.9983469229851611,0.4927104133933139,False,False,0.9976461295135954,0.002353870486404553
0837ef31-3867-4fe7-b157-aceaec591f8b,7,5,6.714285714,0.699854212,0.83405027,0.5,0.61135009,0.157472807,14,2.238095238,2.670914983,25.67670378,6.000868155,8,14,0.0,PCA,0.9390394089626262,0.394884101409128,False,False,0.868217509607202,0.1317824903927979
9e571fac-f5cf-40cd-acc5-adfbebb0fdc7,7,5,6.714285714,0.699854212,0.83405027,0.5,0.61135009,0.157472807,14,2.238095238,2.670914983,25.67670378,5.561535461,8,14,0.0,PCA,0.941502304855723,0.3957134022862876,False,False,0.8533980104509429,0.1466019895490569
f424beaa-6a54-440a-872b-f9689c987e21,7,5,6.714285714,0.699854212,3.871318415,0.5,1.623772805,1.589254742,14,2.238095238,2.670914983,68.19845781,5.561535461,8,14,0.0,PCA,1.1208149406425267,0.7016841396812501,False,False,0.9919965118492509,0.00800348815074918
9c5fbdd6-16ed-4c7c-85ed-da3d1ea111e7,7,5,6.714285714,0.699854212,0.5,0.5,0.5,0.0,14,2.238095238,2.670914983,21.0,6.000868155,8,14,0.0,PCA,0.9193179252317623,0.3612322793043674,False,True,0.5069933721469402,0.4930066278530599
b68d01f3-e1fb-4f83-8086-10b9215edcd1,7,5,6.714285714,0.699854212,0.5,0.5,0.5,0.0,14,2.238095238,2.670914983,21.0,5.561535461,8,14,0.0,PCA,0.9217808211248592,0.362061580181527,True,True,0.4742632907486409,0.5257367092513592
80ffb085-d71a-45fc-a268-b6a2c1ce3f6c,7,5,6.714285714,0.699854212,1.3912797,0.5,0.797093233,0.42015328,14,2.238095238,2.670914983,33.4779158,5.561535461,8,14,0.0,PCA,0.9743997222195652,0.45184802438942895,False,False,0.9897242323658905,0.010275767634109478
eaad8331-cb37-46a4-85ea-0eea4bdca280,7,5,6.714285714,0.699854212,5.0,0.5,2.0,2.121320344,14,2.238095238,2.670914983,84.0,6.000868155,8,14,0.0,PCA,1.1849865532360209,0.8145568632486324,False,False,0.9305004539363767,0.0694995460636233
45a291fe-66ef-45d9-bb8d-cb8d1be8dcf3,7,5,6.714285714,0.699854212,5.0,0.5,2.0,2.121320344,14,2.238095238,2.670914983,84.0,5.561535461,8,14,0.0,PCA,1.1874494491291179,0.815386164125792,False,False,0.9302529129713598,0.06974708702864012
0a4f3801-33b8-4e3f-89a9-d5c7d6ef9b4a,25,9,20.0,5.196152423,1.79905,0.5,0.75981,0.51962,13,4.0,3.376388603,60.7848,6.520142776,8,16,0.0,PCA,0.9482026076301209,0.4606101914445142,False,False,0.9954839227999079,0.004516077200092007
5701d5dc-a1cb-4ea3-95cc-b051e6af73d6,25,9,20.0,5.196152423,1.79905,0.5,0.75981,0.51962,13,4.0,3.376388603,60.7848,6.008259415,8,16,0.0,PCA,0.9510722220357164,0.4615764416828376,False,False,0.9949016486927954,0.005098351307204563
5ed34541-f69a-4ca7-8779-cdb79c36d135,25,9,20.0,5.196152423,4.0,0.5,1.2,1.4,13,4.0,3.376388603,96.0,7.280565259,10,16,0.0,PCA,1.0326699189783826,0.6089674210901703,False,False,0.9987314349452417,0.001268565054758359
ae13b614-f16a-43f2-9270-ab6c7203bd3b,25,9,20.0,5.196152423,4.0,0.5,1.2,1.4,13,4.0,3.376388603,96.0,6.900354018,10,16,0.0,PCA,1.0348013804351714,0.6096851220943831,False,False,0.9986992249888853,0.0013007750111147561
a31d14b2-0bc9-4966-b52b-807f4e0c40b0,25,9,20.0,5.196152423,3.0,0.5,1.0,1.0,13,4.0,3.376388603,80.0,6.520142776,8,16,0.0,PCA,0.9978128625393371,0.5460054745893603,False,False,0.999363069374946,0.0006369306250541513
5b8ca880-1666-4305-83d8-ff0882f875ce,25,9,20.0,5.196152423,3.0,0.5,1.0,1.0,13,4.0,3.376388603,80.0,6.008259415,8,16,0.0,PCA,1.0006824769449327,0.5469717248276837,False,False,0.9993148985003572,0.0006851014996427986
1d0de371-0d29-4da9-9e09-f2f25a2a4d77,25,9,20.0,5.196152423,2.0,0.5,0.8,0.6,13,4.0,3.376388603,64.0,7.280565259,10,16,0.0,PCA,0.9500515669916783,0.46675453438406955,False,False,0.9978578735228927,0.002142126477107413
11dee35c-fadc-4813-8393-d81b91abae75,25,9,20.0,5.196152423,2.0,0.5,0.8,0.6,13,4.0,3.376388603,64.0,6.900354018,10,16,0.0,PCA,0.9521830284484671,0.4674722353882822,False,False,0.9976765265781873,0.002323473421812665
0a7cc9c9-c999-4564-b93a-39498416942f,25,9,20.0,5.196152423,4.0,0.5,1.2,1.4,13,4.0,3.376388603,96.0,6.520142776,8,16,0.0,PCA,1.0391220385326894,0.6171119179424107,False,False,0.9986627901209242,0.0013372098790757183
85ee9159-e41c-4cda-b8b6-326cc11cf6a2,25,9,20.0,5.196152423,4.0,0.5,1.2,1.4,13,4.0,3.376388603,96.0,6.008259415,8,16,0.0,PCA,1.0419916529382849,0.6180781681807339,False,False,0.9986094052804934,0.0013905947195065585
5c16cc3c-7fae-48ff-acf1-80cefb5da544,25,9,20.0,5.196152423,3.0,0.5,1.0,1.0,13,4.0,3.376388603,80.0,7.280565259,10,16,0.0,PCA,0.9913607429850304,0.5378609777371202,False,False,0.9994284409665012,0.0005715590334987475
3e55e04b-968e-4e69-83e6-30006e2217af,25,9,20.0,5.196152423,3.0,0.5,1.0,1.0,13,4.0,3.376388603,80.0,6.900354018,10,16,0.0,PCA,0.9934922044418193,0.5385786787413328,False,False,0.9993992628268469,0.0006007371731530927
6a495f07-1a27-4ff1-b428-045e99d471d9,25,9,20.0,5.196152423,1.0,0.5,0.6,0.2,13,4.0,3.376388603,48.0,7.280565259,10,16,0.0,PCA,0.9087423909983261,0.39564809103101894,False,False,0.9370675873323749,0.06293241266762523
69141746-d69a-420a-bb6d-c4757dd181bc,25,9,20.0,5.196152423,1.0,0.5,0.6,0.2,13,4.0,3.376388603,48.0,6.900354018,10,16,0.0,PCA,0.9108738524551149,0.3963657920352316,False,False,0.9302817812287903,0.06971821877120966
bf74bd34-2115-4c60-9843-016a1571da70,25,9,20.0,5.196152423,1.79905,0.5,0.75981,0.51962,13,4.0,3.376388603,60.7848,7.280565259,10,16,0.0,PCA,0.9417504880758142,0.45246569459227404,False,False,0.9962868073122435,0.0037131926877563815
551ad48b-a6d7-4b56-b9b3-ddfe03e85b9a,25,9,20.0,5.196152423,1.79905,0.5,0.75981,0.51962,13,4.0,3.376388603,60.7848,6.900354018,10,16,0.0,PCA,0.943881949532603,0.4531833955964867,False,False,0.9959467952621074,0.00405320473789252
7f9dce03-6492-4ed4-84af-a366c7aa4963,25,9,20.0,5.196152423,1.0772,0.5,0.61544,0.23088,13,4.0,3.376388603,49.2352,7.280565259,10,16,0.0,PCA,0.911931459385013,0.40113750845787444,False,False,0.9515145293492431,0.048485470650756826
3340fb5c-ad9b-4766-824f-a3387504291e,25,9,20.0,5.196152423,1.0772,0.5,0.61544,0.23088,13,4.0,3.376388603,49.2352,6.900354018,10,16,0.0,PCA,0.9140629208418016,0.4018552094620871,False,False,0.946122211000575,0.05387778899942506
536630f4-628c-48cb-951c-6bde776695d0,25,9,20.0,5.196152423,3.87132,0.5,1.174264,1.348528,13,4.0,3.376388603,93.94112,6.520142776,8,16,0.0,PCA,1.0338063737658647,0.6079619408117403,False,False,0.9988848206195046,0.0011151793804954479
f76b7888-eae2-466d-b0b9-616691b6c5ab,25,9,20.0,5.196152423,3.87132,0.5,1.174264,1.348528,13,4.0,3.376388603,93.94112,6.008259415,8,16,0.0,PCA,1.0366759881714604,0.6089281910500635,False,False,0.9988360077688734,0.001163992231126612
015fac89-f9df-48a9-b96f-769c287e107f,25,9,20.0,5.196152423,5.0,0.5,1.4,1.8,13,4.0,3.376388603,112.0,6.520142776,8,16,0.0,PCA,1.0804312145260415,0.6882183612954615,False,False,0.9920798433971633,0.007920156602836842
80d23438-84c9-4f68-841e-d39a0aa5779f,25,9,20.0,5.196152423,5.0,0.5,1.4,1.8,13,4.0,3.376388603,112.0,6.008259415,8,16,0.0,PCA,1.083300828931637,0.6891846115337847,False,False,0.9919399453043167,0.008060054695683407
c3fcc49a-bd14-44c0-ae50-c07b334266ce,25,9,20.0,5.196152423,3.87132,0.5,1.174264,1.348528,13,4.0,3.376388603,93.94112,7.280565259,10,16,0.0,PCA,1.0273542542115581,0.5998174439594999,False,False,0.9989482152786922,0.0010517847213078297
4c61ca43-aea8-4ec1-a1ec-63a65f92cf54,25,9,20.0,5.196152423,3.87132,0.5,1.174264,1.348528,13,4.0,3.376388603,93.94112,6.900354018,10,16,0.0,PCA,1.0294857156683468,0.6005351449637126,False,False,0.9989186753622656,0.0010813246377345282
760ef1da-42a2-4af4-a1be-62e2203e1327,25,9,20.0,5.196152423,5.0,0.5,1.4,1.8,13,4.0,3.376388603,112.0,7.280565259,10,16,0.0,PCA,1.073979094971735,0.6800738644432212,False,False,0.992239662786452,0.0077603372135479015
53298955-9478-407f-ad45-e9a7b67f860d,25,9,20.0,5.196152423,5.0,0.5,1.4,1.8,13,4.0,3.376388603,112.0,6.900354018,10,16,0.0,PCA,1.0761105564285236,0.6807915654474339,False,False,0.9921595234944991,0.007840476505500784
92c0868c-00eb-466a-877e-4550670b53bf,25,9,20.0,5.196152423,2.0,0.5,0.8,0.6,13,4.0,3.376388603,64.0,6.520142776,8,16,0.0,PCA,0.9565036865459849,0.4748990312363097,False,False,0.9974331651017795,0.0025668348982205488
63d014e9-8e0a-47bc-b765-f080100e325b,25,9,20.0,5.196152423,2.0,0.5,0.8,0.6,13,4.0,3.376388603,64.0,6.008259415,8,16,0.0,PCA,0.9593733009515806,0.47586528147463314,False,False,0.9971249151165875,0.002875084883412406
c02180a4-329c-4381-8735-b60e26b5b48c,25,9,20.0,5.196152423,1.0,0.5,0.6,0.2,13,4.0,3.376388603,48.0,6.520142776,8,16,0.0,PCA,0.9151945105526327,0.4037925878832591,False,False,0.9207376197010164,0.07926238029898341
b34333c1-7ce1-41ab-abd9-8586bcf2b457,25,9,20.0,5.196152423,1.0,0.5,0.6,0.2,13,4.0,3.376388603,48.0,6.008259415,8,16,0.0,PCA,0.9180641249582284,0.40475883812158253,False,False,0.9092775547597883,0.09072244524021138
4e1617a3-7a5f-4c86-99b6-4cfc8b547197,13,7,9.4,2.939387691,2.13383617,0.069489001,0.570024777,0.691198561,3,2.043478261,0.690195994,13.11056987,0.0,1,5,2.986675531,PCA,0.7290948689138171,-0.12689215968173267,False,False,0.9370516858527227,0.0629483141472772
3e803f97-2478-4630-a7a3-12fbc69f7666,13,7,9.4,2.939387691,2.693990666,0.102549506,0.733145975,0.863574031,3,2.043478261,0.690195994,16.86235744,1.397940009,2,5,4.300165206,PCA,0.7669259507889469,-0.04267258291120013,False,False,0.9881219899913241,0.011878010008675841
f847059f-a89f-4008-9ae1-39847c899e75,298,162,250.8,47.01659282,4.215752156,6.02e-05,0.10753177,0.435108988,10,5.610738255,2.118559964,48.06670125,2.0,2,10,4.284928381,PCA,0.5237076330058348,-0.3004257256058799,False,True,0.5,0.5
2b2eefc4-9c8c-4a02-b621-059774f620c4,7305,2251,6053.947368,1598.783402,3.254814028,5.08e-07,0.007024678,0.082092752,19,9.510914503,3.620564659,84.95645685,4.465992221,4,19,3.477113872,PCA,0.3951633130807378,-0.3281921124308106,False,True,0.16669679448441835,0.8333032055155817
