,max_vertex_degree,min_vertex_degree,mean_vertex_degree,std_dev_vertex_degree,one_norm,max_weight,min_weight,mean_weight,std_dev_weight,max_edge_order,min_edge_order,mean_edge_order,std_dev_edge_order,number_of_terms,log_fci_dim,n_elec,n_orbs,df_rank,df_gap,problem_instance_uuid,problem_instance_short_name,task_uuid,instance_data_object_uuid,instance_data_object_file_name,instance_data_object_url,date_of_calculation,version_of_features_calculation_script,ham_features_calc_time,DF_QPE-(2610),SHCI_opt-(2dde),DF_QPE-(4b07),SHCI_pt_1e-4-(4ed5),SHCI_var_1e-4-(7e73),SHCI_pt_2e-4-(ad96),SHCI_pt_2e-5-(c71b),SHCI_pt_5e-5-(d626),SHCI_var_2e-4-(0db1),SHCI_var_2e-5-(86bf),SHCI_var_5e-5-(0194),DF_QPE-(5d76),DF_QPE-(5dad),CISD-(418f),CCSD(T)-(c092),HF-(5f5e),MP2-(b420),CCSD-(0a29),DMRG_Niagara_cluster_lowest_energy-(1653),DF_QPE-(6f38),DF_QPE-(f6b3)
71,121655,27057,100942.93548387096,28491.99420543057,275.9435277321418,1.8261104955897889,1.1873055716758464e-08,0.0012706688389058,0.01684244981313,31,1,14.409529203735426,6.093739931664558,217165,14.608984286898718,44,31,435,4.60563509112632,8a3787cc-d3d0-42a8-d9a9-7de2aed45208,mo_n2_pincer,4c240146-6b8b-4fa5-88e4-41cbd39c8ac3,b96f67e6-fafe-4ccd-ac6f-67afb52f3835,fcidump.24_ts_1over2_noncan_0.2_new.b96f67e6-fafe-4ccd-ac6f-67afb52f3835,sftp://sftp.l3harris.com/gsee/fcidump.24_ts_1over2_noncan_0.2_new.b96f67e6-fafe-4ccd-ac6f-67afb52f3835.gz,2024-12-03 09:08:30.212510,1,246.883733,False,True,False,True,False,True,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False
72,25,9,20.0,5.196152422706632,93.94111999999996,3.87132,0.5,1.1742640000000002,1.348528,13,1,4.0,3.3763886032268267,81,6.900354017681756,10,16,16,0.0,614c4444-a31a-4348-b24d-01040208651c,hubbard_square,4c61ca43-aea8-4ec1-a1ec-63a65f92cf54,0d4a0e25-e49b-4d5f-9d73-d849ab83cc35,FCIDUMP_L_16_Nf_5_U_7.74264_ms_2.0d4a0e25-e49b-4d5f-9d73-d849ab83cc35,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_16_Nf_5_U_7.74264_ms_2.0d4a0e25-e49b-4d5f-9d73-d849ab83cc35.gz,2025-01-27 08:18:23.845202,1,0.029705,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False
73,13,7,9.4,2.939387691339814,13.110569866612463,2.1338361698817847,0.0694890013724332,0.5700247768092375,0.6911985613743284,3,1,2.0434782608695654,0.6901959941907626,24,0.0,1,5,15,2.986675531148493,3aa01b76-53e2-49e8-bc05-72875168a00a,validation.H.cc-PVDZ,4e1617a3-7a5f-4c86-99b6-4cfc8b547197,0b245a9c-7561-423d-bd50-8958b3625a94,validation.H.cc-PVDZ.0b245a9c-7561-423d-bd50-8958b3625a94.fcidump,sftp://sftp.l3harris.com/gsee/validation_instances/validation.H.cc-PVDZ.0b245a9c-7561-423d-bd50-8958b3625a94.fcidump.gz,2025-02-17 12:58:04.652483,1,0.0523,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,371402,48504,303228.0,91492.56462648229,2483.7496603347568,15.67692736715894,1.106282813248962e-08,0.0035702216668962,0.1054282232117,58,1,25.280441579162986,11.524799830389076,695686,13.322132159022432,10,58,703,18.215792682500407,9b8083ab-ea59-47db-894c-95a0d2ba3cb6,h2_o_0,4e395cc5-b5d2-4b82-95a2-1276262386c8,dd869557-00f9-421f-ab39-faa9d8e05df2,fcidump.h2_o_cc-pVTZ.dd869557-00f9-421f-ab39-faa9d8e05df2,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h2_o_cc-pVTZ.dd869557-00f9-421f-ab39-faa9d8e05df2.gz,2024-12-04 05:39:00.094643,1,906.448563,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,48176,8530,39068.61111111111,11555.872944759823,229.98829655916825,21.71686394682477,1.012980808638851e-08,0.0026579638563142,0.1070342300216334,36,1,16.25450721153846,6.97761077144574,86529,17.557467504495015,22,36,328,1.3841398394333029,edb1dfc4-c9d0-41ce-902a-2cfcf97c0c76,na2_0,4fb7e994-8e7a-4acd-86d4-bb52db824cfc,4ceb8edc-937e-4cb6-9e42-51b6760b2557,fcidump.na2_cc-pVDZ.4ceb8edc-937e-4cb6-9e42-51b6760b2557,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.na2_cc-pVDZ.4ceb8edc-937e-4cb6-9e42-51b6760b2557.gz,2024-12-03 09:34:23.143608,1,181.132646,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,6362047,338721,5122014.075630252,1648884.1042449432,10030.362209098565,21.63050977185905,1.0001114680770891e-08,0.0008154262183067,0.0496742533567631,119,1,49.55138341045594,23.629146892133956,12300761,23.788902908155904,16,119,1373,17.089719853843523,a0a07bfe-aac2-4d61-9425-009953899b3b,si_h2_singlet_0,50de76ad-110a-4c09-836a-64cc60c87f9a,5b274001-6cd6-436f-995f-d460d33688da,fcidump.si_h2_singlet_cc-pVQZ.5b274001-6cd6-436f-995f-d460d33688da,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.si_h2_singlet_cc-pVQZ.5b274001-6cd6-436f-995f-d460d33688da.gz,2024-12-14 20:28:06.539757,1,18024.58915,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,25,9,20.0,5.196152422706632,112.0,5.0,0.5,1.4,1.8,13,1,4.0,3.3763886032268267,81,6.900354017681756,10,16,16,0.0,614c4444-a31a-4348-b24d-01040208651c,hubbard_square,53298955-9478-407f-ad45-e9a7b67f860d,0ef97510-fe25-4fb2-90e4-1305ff735c71,FCIDUMP_L_16_Nf_5_U_10.0_ms_2.0ef97510-fe25-4fb2-90e4-1305ff735c71,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_16_Nf_5_U_10.0_ms_2.0ef97510-fe25-4fb2-90e4-1305ff735c71.gz,2025-01-27 08:18:29.147322,1,0.031742,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False
78,25,9,20.0,5.196152422706632,93.94111999999996,3.87132,0.5,1.1742640000000002,1.348528,13,1,4.0,3.3763886032268267,81,6.520142775970149,8,16,16,0.0,614c4444-a31a-4348-b24d-01040208651c,hubbard_square,536630f4-628c-48cb-951c-6bde776695d0,662b1435-59af-4aa6-b1d5-491dc7d0c8de,FCIDUMP_L_16_Nf_4_U_7.74264_ms_0.662b1435-59af-4aa6-b1d5-491dc7d0c8de,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_16_Nf_4_U_7.74264_ms_0.662b1435-59af-4aa6-b1d5-491dc7d0c8de.gz,2025-01-27 08:18:10.582086,1,0.029907,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False
79,45832,8210,37142.53333333333,11385.352823498952,360.41547604620746,5.080786200649398,4.7125116774253386e-08,0.0044385595749586,0.086121363459005,30,1,13.72244184184924,5.650749180097336,81202,5.276978513909275,4,30,249,8.176823835113224,19cada59-64cc-466c-8809-782a4f574dcc,be_0,543e2ed4-a12d-495b-a246-1e4d905ad4a3,fdc83bd0-c9bd-47da-abee-99b743b36494,fcidump.be_cc-pVTZ.fdc83bd0-c9bd-47da-abee-99b743b36494,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.be_cc-pVTZ.fdc83bd0-c9bd-47da-abee-99b743b36494.gz,2024-12-02 17:32:20.777618,1,95.466766,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80,911,521,798.1111111111111,152.70628630329273,13.763050454009012,1.0037841929587,1.1607439321663765e-08,0.0101124544114687,0.0577424190333822,9,1,5.27773695811903,1.763582834954603,1362,4.200741090235126,11,9,45,3.3724721924304264,7213642b-5f16-48be-d5e5-2bc42ebb8526,ru_mono,5509795a-90ce-45d6-b03d-db956a5da5b2,cb60079d-5a30-4e3a-89d5-dbe95822df5e,fcidump.32_2ru_III_3pl_noncan_0.2_new.cb60079d-5a30-4e3a-89d5-dbe95822df5e,sftp://sftp.l3harris.com/gsee/fcidump.32_2ru_III_3pl_noncan_0.2_new.cb60079d-5a30-4e3a-89d5-dbe95822df5e.gz,2024-12-02 17:15:36.842798,1,1.629866,False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,False
81,25,9,20.0,5.196152422706632,60.78480000000002,1.7990499999999998,0.5,0.7598099999999999,0.51962,13,1,4.0,3.3763886032268267,81,6.900354017681756,10,16,16,0.0,614c4444-a31a-4348-b24d-01040208651c,hubbard_square,551ad48b-a6d7-4b56-b9b3-ddfe03e85b9a,63a712cf-631f-4edc-937e-0e51365b0b52,FCIDUMP_L_16_Nf_5_U_3.5981_ms_2.63a712cf-631f-4edc-937e-0e51365b0b52,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_16_Nf_5_U_3.5981_ms_2.63a712cf-631f-4edc-937e-0e51365b0b52.gz,2025-01-27 08:18:02.570819,1,0.035031,False,True,False,True,False,True,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False
82,3072612,325160,2500465.9142857143,773787.7095206364,1575.1383131077043,2.083120921615821,1.0001602782444564e-08,0.0002705782106109,0.0056318316957057,70,1,30.06720813058212,13.88634207465782,5821380,37.06319055222691,93,70,1242,6.412690586466916,8a3787cc-d3d0-42a8-d9a9-7de2aed45208,mo_n2_pincer,5547bb48-fac6-4426-91ad-c4853ce421aa,d74d0c01-8507-445b-bec1-f02bafbbfaab,fcidump.17_ts_1over4a_noncan_0.2_new.d74d0c01-8507-445b-bec1-f02bafbbfaab,sftp://sftp.l3harris.com/gsee/fcidump.17_ts_1over4a_noncan_0.2_new.d74d0c01-8507-445b-bec1-f02bafbbfaab.gz,2024-12-05 06:06:02.669951,1,6654.898105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83,25,9,20.0,5.196152422706632,60.78480000000002,1.7990499999999998,0.5,0.7598099999999999,0.51962,13,1,4.0,3.3763886032268267,81,6.008259414991275,8,16,16,0.0,614c4444-a31a-4348-b24d-01040208651c,hubbard_square,5701d5dc-a1cb-4ea3-95cc-b051e6af73d6,ed72b6c5-cf46-45d0-b22a-05298a5fce99,FCIDUMP_L_16_Nf_4_U_3.5981_ms_2.ed72b6c5-cf46-45d0-b22a-05298a5fce99,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_16_Nf_4_U_3.5981_ms_2.ed72b6c5-cf46-45d0-b22a-05298a5fce99.gz,2025-01-27 08:17:25.329554,1,0.032099,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False
84,1567316,89736,1221505.71875,425372.8977361903,2128.520769001173,41.982046939182766,1.0000639397198351e-08,0.0007233907199582,0.0415769016698061,64,1,26.568713121367363,12.300428052264516,2942423,23.7426738349922,22,64,684,10.035582532854953,f90280cc-c860-4ff1-a9ec-4841cec989f7,c_s_0,57830810-1133-4c19-9a19-30183dd86a9f,f895f408-4aa7-47e2-a903-c26b963b399e,fcidump.c_s_cc-pVTZ.f895f408-4aa7-47e2-a903-c26b963b399e,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.c_s_cc-pVTZ.f895f408-4aa7-47e2-a903-c26b963b399e.gz,2024-12-04 09:10:37.191318,1,4151.121906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,5264,2224,4512.0,1052.9479704958972,111.21208335495804,34.2364574399673,1.1541180157879002e-08,0.0131192737236001,0.3738016567328494,14,1,7.451692815854665,2.7167286196524234,8478,6.477989409678299,18,14,105,4.581526614465531,cb40f3f7-ffe8-40e8-4544-f26aad5a8bd8,mn_mono,590c2f0b-964b-4d09-96ad-101a9be59cab,72343006-774e-4192-b481-fa840ed25573,fcidump.65_5_15_af_noncan_0.2_new.72343006-774e-4192-b481-fa840ed25573,sftp://sftp.l3harris.com/gsee/fcidump.65_5_15_af_noncan_0.2_new.72343006-774e-4192-b481-fa840ed25573.gz,2024-12-03 07:28:35.157508,1,9.968446,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False
86,25,9,20.0,5.196152422706632,80.0,3.0,0.5,1.0,1.0,13,1,4.0,3.3763886032268267,81,6.008259414991275,8,16,16,0.0,614c4444-a31a-4348-b24d-01040208651c,hubbard_square,5b8ca880-1666-4305-83d8-ff0882f875ce,387e4f43-b06a-48d0-bd84-113980aae15d,FCIDUMP_L_16_Nf_4_U_6.0_ms_2.387e4f43-b06a-48d0-bd84-113980aae15d,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_16_Nf_4_U_6.0_ms_2.387e4f43-b06a-48d0-bd84-113980aae15d.gz,2025-01-27 08:17:35.916957,1,0.028545,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False
87,491736,51434,396711.962962963,123251.65587017228,1458.490292219171,13.58586286550054,1.003022105236204e-08,0.001598967589823,0.0630817615971386,53,1,23.485790088198694,10.684700513549624,912146,17.9739630620882,16,54,522,23.445785109436905,05abb33d-ecea-406f-8832-31a814b26dfd,Fe_0,5b8f4746-a08b-4ec5-92e2-ce55cc2fdb75,133ec573-3d06-4582-b2f5-8afe8be8dbe3,fcidump.Fe0_vdz.133ec573-3d06-4582-b2f5-8afe8be8dbe3,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Fe0_vdz.133ec573-3d06-4582-b2f5-8afe8be8dbe3.gz,2024-12-03 17:43:26.653318,1,1971.522489,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
88,25,9,20.0,5.196152422706632,80.0,3.0,0.5,1.0,1.0,13,1,4.0,3.3763886032268267,81,7.280565259393362,10,16,16,0.0,614c4444-a31a-4348-b24d-01040208651c,hubbard_square,5c16cc3c-7fae-48ff-acf1-80cefb5da544,a238383a-5a6e-4556-9177-f1517f9dba23,FCIDUMP_L_16_Nf_5_U_6.0_ms_0.a238383a-5a6e-4556-9177-f1517f9dba23,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_16_Nf_5_U_6.0_ms_0.a238383a-5a6e-4556-9177-f1517f9dba23.gz,2025-01-27 08:17:49.261272,1,0.041552,False,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False
89,1097078,148316,897203.2592592592,271468.7428452304,1729.2386223712476,12.191785733379955,1.0031426639786937e-08,0.0008444088085572,0.038855048991555,54,1,23.658239858115923,10.687718626511453,2047870,15.51725971283975,14,54,517,20.63391838056657,b8fe08a4-82fe-4636-9812-b1e0666f95b5,Cr_0,5d85532e-9116-48a1-9810-7925c9ed9c57,be2e7f6c-ccba-45ce-a42b-bd1d828b2d18,fcidump.Cr0_vdz.be2e7f6c-ccba-45ce-a42b-bd1d828b2d18,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Cr0_vdz.be2e7f6c-ccba-45ce-a42b-bd1d828b2d18.gz,2024-12-03 23:04:19.497766,1,2344.553517,False,True,False,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
90,482802,55964,392681.5161290322,120226.51385087072,1563.7547430493428,29.6765476276693,1.0008015053155204e-08,0.001724017704877,0.0654101744209759,62,1,26.84140408206465,12.306712828305557,907042,19.058115657666427,16,62,666,10.0671956046523,a0a07bfe-aac2-4d61-9425-009953899b3b,si_h2_singlet_0,5e1dcd34-1373-4f34-b9df-d738a8cf4db6,0534fd24-c760-462e-b288-c3ea9fe721c8,fcidump.si_h2_singlet_cc-pVTZ.0534fd24-c760-462e-b288-c3ea9fe721c8,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.si_h2_singlet_cc-pVTZ.0534fd24-c760-462e-b288-c3ea9fe721c8.gz,2024-12-04 08:01:14.197033,1,1451.913724,False,True,False,True,True,True,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False
91,5597621,377751,4527703.191304348,1435865.918663365,13404.538557759555,51.08759494519767,1.0004094516838391e-08,0.0012387456529444,0.0815309466253373,115,1,48.1178334872616,22.915188393416862,10821059,16.372081781165438,10,115,1446,33.17289766768451,9b8083ab-ea59-47db-894c-95a0d2ba3cb6,h2_o_0,5e576716-0df8-4712-8f03-ea1ac3808e35,26e93a92-0fb0-43bf-9c8d-6b97eb974d27,fcidump.h2_o_cc-pVQZ.26e93a92-0fb0-43bf-9c8d-6b97eb974d27,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h2_o_cc-pVQZ.26e93a92-0fb0-43bf-9c8d-6b97eb974d27.gz,2024-12-11 22:56:42.877193,1,14787.092151,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,25,9,20.0,5.196152422706632,96.0,4.0,0.5,1.2,1.4,13,1,4.0,3.3763886032268267,81,7.280565259393362,10,16,16,0.0,614c4444-a31a-4348-b24d-01040208651c,hubbard_square,5ed34541-f69a-4ca7-8779-cdb79c36d135,8918cb29-a347-4e7c-8560-062dc55d8184,FCIDUMP_L_16_Nf_5_U_8.0_ms_0.8918cb29-a347-4e7c-8560-062dc55d8184,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_16_Nf_5_U_8.0_ms_0.8918cb29-a347-4e7c-8560-062dc55d8184.gz,2025-01-27 08:17:27.965968,1,0.029269,False,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False
93,11646,3334,9690.583333333334,2518.845269772551,220.5173633707693,3.7113494692831193,4.488991778512155e-08,0.0109340223805418,0.1096531109990983,24,1,11.531832606108686,4.813301162555658,20169,8.052739623147437,8,24,221,6.156666776755168,7ca1486c-06a5-47c1-b8ab-eab491ffc68b,c_h2_singlet_0,5f0ac7ac-1dcc-46a6-bfa0-6e76c73a0bdd,290cfb48-dbdd-4915-bbaf-b0bc69fa070c,fcidump.c_h2_singlet_cc-pVDZ.290cfb48-dbdd-4915-bbaf-b0bc69fa070c,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.c_h2_singlet_cc-pVDZ.290cfb48-dbdd-4915-bbaf-b0bc69fa070c.gz,2024-12-02 17:32:45.083068,1,23.629652,False,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False
94,521482,61124,422932.3333333333,127475.93102127452,2007.518608477884,16.09992945092187,1.0008926456139408e-08,0.0020607159918064,0.0686345736468318,54,1,23.44354101120424,10.753534436295054,974186,19.451486255274222,18,54,518,28.13610018275852,d5c7ab73-dfc1-499e-9027-601476004107,Cu_1,5f5fee92-5821-4d38-a54a-d204660f205f,6facf2d4-6cb3-49b6-8b66-3bd21c1461ec,fcidump.Cu1_vdz.6facf2d4-6cb3-49b6-8b66-3bd21c1461ec,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Cu1_vdz.6facf2d4-6cb3-49b6-8b66-3bd21c1461ec.gz,2024-12-03 23:59:35.280147,1,1125.321046,False,True,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
95,88154,13732,71031.04761904762,22039.504139431498,685.785796294771,5.883589354982098,1.0016900147633408e-08,0.0042774192512474,0.065834654298313,42,1,18.607620675244966,8.06614425843185,160328,19.263001456956992,22,42,415,5.509457383337383,3987b2dd-25bc-44e2-b516-dbc3f670a9c3,c_o2_0,615c9d78-2b84-4c7b-ab6b-ba05b188f50a,b45cfaee-dd16-4f80-963d-ab0f9cc4dab5,fcidump.c_o2_cc-pVDZ.b45cfaee-dd16-4f80-963d-ab0f9cc4dab5,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.c_o2_cc-pVDZ.b45cfaee-dd16-4f80-963d-ab0f9cc4dab5.gz,2024-12-03 12:32:42.943755,1,306.087092,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
96,5654,1696,4651.0,1264.145780974471,228.7795057237101,9.011012470508351,1.0271510480805496e-08,0.0246343820096597,0.3337469087310181,18,1,9.014536448799396,3.4320150047030613,9288,8.537343119493984,12,18,156,4.119268896790915,8ed1a800-a4c6-4bff-a6de-cb220554c42f,cr_dimer,61ad4cfe-b057-4dd8-bd06-ed56347745c1,cdf017c4-7c30-4274-9567-f5e55a6ba857,FCIDUMP_d_2.0_b_sto-3g_ne_12.cdf017c4-7c30-4274-9567-f5e55a6ba857,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_2.0_b_sto-3g_ne_12.cdf017c4-7c30-4274-9567-f5e55a6ba857.gz,2024-12-03 07:31:58.023755,1,22.685643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97,567506,52412,453803.5,145031.5235385965,982.9283584045068,18.5780134193494,1.0073036821343596e-08,0.000921877915339,0.034743797922642,68,1,28.94198404838008,13.338158319465924,1066225,24.37111718618397,22,68,714,3.222578753839766,edb1dfc4-c9d0-41ce-902a-2cfcf97c0c76,na2_0,620e9ff4-07bf-4767-9237-d39aa659b8e5,c288da42-cf53-4437-a310-24bf3e35e008,fcidump.na2_cc-pVTZ.c288da42-cf53-4437-a310-24bf3e35e008,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.na2_cc-pVTZ.c288da42-cf53-4437-a310-24bf3e35e008.gz,2024-12-04 12:28:54.680581,1,1952.975302,False,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False
98,155823,32827,129041.0606060606,36777.97637580618,264.2270434299208,1.4382500594335372,1.013357851475564e-08,0.0009442176818287,0.0131676097648695,33,1,15.217269338936596,6.493319816263142,279838,16.573526752977855,44,33,515,4.737882650836223,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,ru_macho,6346b7fe-a4a5-4b10-a79b-706d4339923e,496aaf89-2cdf-43cf-8b25-246e915cc8b5,fcidump.1_ru_macho_noncan_0.2_new.496aaf89-2cdf-43cf-8b25-246e915cc8b5,sftp://sftp.l3harris.com/gsee/fcidump.1_ru_macho_noncan_0.2_new.496aaf89-2cdf-43cf-8b25-246e915cc8b5.gz,2024-12-03 09:22:05.470180,1,314.946763,False,True,False,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False
99,1822408,157754,1467648.7368421052,462245.7096998069,3223.974868290053,14.70821303613415,1.0011884345482533e-08,0.0009354317464013,0.0439913512838181,76,1,32.36355153474094,14.9415454789223,3446511,22.25523498194436,19,76,903,18.999852120746148,bcc86483-2a7e-4271-b6fc-238ef5e682f6,VO_0,63c089b2-1940-4301-89d6-93ecc98c07f1,c6137fbe-c5ef-4572-9e3a-3261e9acaca0,fcidump.VO_vdz.c6137fbe-c5ef-4572-9e3a-3261e9acaca0,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.VO_vdz.c6137fbe-c5ef-4572-9e3a-3261e9acaca0.gz,2024-12-05 17:19:41.951315,1,8035.588136,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100,25,9,20.0,5.196152422706632,64.0,2.0,0.5,0.8,0.6,13,1,4.0,3.3763886032268267,81,6.008259414991275,8,16,16,0.0,614c4444-a31a-4348-b24d-01040208651c,hubbard_square,63d014e9-8e0a-47bc-b765-f080100e325b,effea241-7e09-495d-ae32-cd8e752a8f8b,FCIDUMP_L_16_Nf_4_U_4.0_ms_2.effea241-7e09-495d-ae32-cd8e752a8f8b,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_16_Nf_4_U_4.0_ms_2.effea241-7e09-495d-ae32-cd8e752a8f8b.gz,2025-01-27 08:18:34.439260,1,0.030166,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False
101,2381479,186863,1926358.012658228,613009.9189861283,7052.926242293742,37.27595015817117,1.0086078982040492e-08,0.0015559426561506,0.0924788345389837,79,1,33.57286004355714,15.545809952154446,4532897,6.795688260060201,5,79,802,37.84729433879328,d712afaf-6ec4-42d9-b5fd-1edee3ec1046,O_1,64122cc6-e1bb-4c11-8d00-2189d27194f1,3b587c2c-9579-4c7b-8b3f-e00c69c42981,fcidump.O1_vqz.3b587c2c-9579-4c7b-8b3f-e00c69c42981,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.O1_vqz.3b587c2c-9579-4c7b-8b3f-e00c69c42981.gz,2024-12-05 18:49:05.888126,1,5344.056745,False,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False
102,345666,36928,277327.7,88801.69211888175,2522.278850103557,13.074574656195953,1.0168981858889238e-08,0.0039168010169876,0.1058348366958178,60,1,25.83942891217521,11.78844269358355,643965,17.17364010227821,14,60,700,13.358342034704592,9bd9cde6-6daa-441a-984e-ae1c1c051e91,n2_0,666185aa-b65d-4f73-8846-ae9693388d9d,48512c28-04a3-4e3b-b6b2-3e4b654c1887,fcidump.n2_cc-pVTZ.48512c28-04a3-4e3b-b6b2-3e4b654c1887,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.n2_cc-pVTZ.48512c28-04a3-4e3b-b6b2-3e4b654c1887.gz,2024-12-04 04:39:21.640847,1,1237.411552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103,219932,42940,181687.3333333333,52435.35380722522,465.3902277273119,2.265621484202337,1.0483983463178336e-08,0.0011688288052463,0.0175354398246602,36,1,16.427096100138634,7.093157078636734,398169,17.557467504495015,50,36,528,5.228179505722462,dc8bdc56-5ebd-4996-6b81-81b1a06d8c76,blue_dimer,6713517a-ab65-4381-aae1-0839dcd6c1a0,af9d6a83-7898-4c13-80eb-a83a533ebf2d,fcidump.49_2_noncan_0.2_new.af9d6a83-7898-4c13-80eb-a83a533ebf2d,sftp://sftp.l3harris.com/gsee/fcidump.49_2_noncan_0.2_new.af9d6a83-7898-4c13-80eb-a83a533ebf2d.gz,2024-12-03 10:27:35.893019,1,446.992111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104,37357,10681,31316.391304347828,8369.82093070684,121.15657150300622,1.3865224293955831,1.2845703482069731e-08,0.0018779306141578,0.0212236923842307,23,1,11.164315828631658,4.496936991702807,64517,10.778888596453166,32,23,256,3.681105896832094,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,ru_macho,68db6781-dd54-43c4-b667-7b754c4d5cdb,0d7e4a74-fd11-46e3-ba22-044a7ebc54c7,fcidump.3_ts_ru_macho_co2_noncan_0.2_new.0d7e4a74-fd11-46e3-ba22-044a7ebc54c7,sftp://sftp.l3harris.com/gsee/fcidump.3_ts_ru_macho_co2_noncan_0.2_new.0d7e4a74-fd11-46e3-ba22-044a7ebc54c7.gz,2024-12-02 17:06:17.218343,1,75.269066,False,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False
105,25,9,20.0,5.196152422706632,48.0,1.0,0.5,0.6,0.2,13,1,4.0,3.3763886032268267,81,6.900354017681756,10,16,16,0.0,614c4444-a31a-4348-b24d-01040208651c,hubbard_square,69141746-d69a-420a-bb6d-c4757dd181bc,5589b026-97bf-4c09-9a1c-396e43db12e3,FCIDUMP_L_16_Nf_5_U_2.0_ms_2.5589b026-97bf-4c09-9a1c-396e43db12e3,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_16_Nf_5_U_2.0_ms_2.5589b026-97bf-4c09-9a1c-396e43db12e3.gz,2025-01-27 08:17:57.238127,1,0.031368,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False
