task_uuid,max_vertex_degree,min_vertex_degree,mean_vertex_degree,std_dev_vertex_degree,max_weight,min_weight,mean_weight,std_dev_weight,max_edge_order,mean_edge_order,std_dev_edge_order,one_norm,log_fci_dim,n_elec,n_orbs,df_gap,embedding,embedded_component_1,embedded_component_2,Y,Y_predicted,prob_class_0,prob_class_1
78d5e5ba-0b2c-4cfe-92c5-f1c749150015,958474,83824,776969.5455,243678.6967,20.53471076,1e-08,0.002246175,0.097317428,88,37.24122229,17.55147011,4123.882327,13.9607254,10,88,28.80307694,PCA,0.40324658187650686,-0.2571147980708691,False,False,0.7716624813778086,0.22833751862219137
c7049602-5460-4277-8148-d9c66012f8f0,3456012,240906,2791048.25,891690.4408,22.07334153,1e-08,0.000902008,0.054861283,88,37.16609997,17.3496033,5960.92064,15.10165224,11,88,31.11682876,PCA,0.7774519222011783,-0.22635162040566403,False,False,0.8195512156883252,0.18044878431167466
6ab8d16c-b8f3-4780-b278-dad81646ca8c,941228,77152,757740.6364,238508.0365,27.95468146,1e-08,0.002755137,0.128869545,88,37.03180747,17.57337842,4961.025577,19.54199921,15,88,39.99027265,PCA,0.4933618313758824,-0.276066053239453,False,False,0.975219295780055,0.02478070421994512
0c023ffe-8453-4f5f-b29e-7863589fb191,3452280,240080,2784679.364,892434.3044,22.07387906,1e-08,0.000844095,0.054894285,88,37.12465947,17.3240994,5571.688874,16.32696153,12,88,31.11682876,PCA,0.7747870096493278,-0.2013599383100627,False,False,0.8307227052357271,0.16927729476427283
106deaf8-422f-4e06-bf25-6191abd6eecf,3463664,240756,2808059.75,877906.3426,23.48626937,1e-08,0.000942916,0.057911125,88,37.33549925,17.44595716,6240.795327,17.39567734,12,88,33.27204427,PCA,0.8059390307912481,-0.216034472385536,False,False,0.9133360159929189,0.08666398400708099
338f4b6e-775c-413b-a508-9132659ebbc3,3490922,247860,2824596.386,886809.3304,23.48672014,1e-08,0.000837138,0.057666496,88,37.23673001,17.45430203,5588.102313,17.39567734,13,88,33.27204427,PCA,0.7986390692118709,-0.2002898717243367,False,False,0.9166398646881785,0.08336013531182161
0f5171c4-cf55-4a82-99a2-c72edebce9c9,3633496,258654,2946731.909,931577.9947,32.79656355,1e-08,0.001245043,0.074728492,88,37.17872808,17.35138941,8683.864358,23.51380501,19,88,47.01080745,PCA,0.9726070708295155,-0.2530583963491686,False,False,0.9948723976349875,0.00512760236501242
24f12fad-130e-44fc-8b07-bc26c5a3d878,6976718,541500,5593825.614,1808029.476,26.35574511,1e-08,0.000438781,0.045013422,88,36.93228799,17.23450219,5848.346443,19.54199921,15,88,37.56224388,PCA,1.314727544754689,-0.1140015414042596,False,False,0.9839425176582298,0.016057482341770138
dc1da839-0ccc-434c-bf9c-a3874ffc3b1c,948168,82324,767405.7727,241165.3771,20.535329,1e-08,0.002130204,0.097847246,88,37.18223182,17.52907224,3868.953123,15.18603468,11,88,28.80307694,PCA,0.40204940624501295,-0.23405721096615878,False,False,0.7931801334010783,0.20681986659892207
c63f5f9b-ee73-4887-949b-dd1e74c31874,2102710,154334,1679145.705,537165.1247,27.9371565,1e-08,0.001364068,0.086471035,88,36.9396725,17.49578901,5456.498668,21.5595625,16,88,39.99027265,PCA,0.6638033571209508,-0.22406182277864764,False,False,0.9828837274355456,0.01711627256445425
f4b120e9-acd0-4c7c-89e2-cc082f52f5cf,920828,78164,745786.1591,233365.2625,24.79900938,1e-08,0.002626318,0.117492626,88,37.22121006,17.54946589,4630.776438,17.39567734,13,88,35.3635534,PCA,0.45397389670325883,-0.2663615340483494,False,False,0.9291754710681814,0.07082452893181854
1c7f5399-8982-4daf-81a5-7cef4e4588cc,3634696,258698,2948335.455,931989.7925,32.79678526,1.01e-08,0.001259379,0.074711924,88,37.18271088,17.3521063,8787.69623,23.51380501,18,88,47.01080745,PCA,0.9748170250173204,-0.26001262295944305,False,False,0.9950880241682861,0.004911975831713867
29eecba9-3d4d-4672-8b19-475f53b2f1be,3621804,257624,2930448.045,927851.6765,26.38911396,1e-08,0.000850481,0.062379689,88,37.15977905,17.37638337,5902.119506,18.40107237,14,88,37.56224388,PCA,0.8469401268668054,-0.2221909789193576,False,False,0.9483993851537865,0.05160061484621335
35b59fd4-e046-4d69-ba52-4b94a7777ac3,7479142,616494,6044609.818,1917612.296,24.80337158,1e-08,0.000504001,0.041314545,88,37.28866667,17.43185448,7189.615179,18.40107237,14,88,35.3635534,PCA,1.4126206690387377,-0.10919178236539333,False,False,0.9929789365886121,0.007021063411388013
e604a906-55fa-4b3f-bf17-c24a30312b84,5123739,285013,4131221.859,1322353.273,45.20308048,1e-08,0.001505155,0.115217616,135,55.97472814,26.8948541,14996.90148,19.68119215,13,135,59.20727329,PCA,1.7904652926950382,-0.5153351555476825,False,False,0.9953437176767799,0.004656282323220235
96c6a0d7-8a1e-4189-a934-833b80ade346,5918863,303289,4713887.844,1523765.717,36.8446419,1e-08,0.001066769,0.088974699,135,55.64577346,26.81400914,12199.75595,17.07990838,11,135,48.19890257,PCA,1.7536495269094234,-0.4086879210854454,False,False,0.9390987884420354,0.060901211557964505
10119019-eea2-45c9-a748-e206780c4235,5265899,302143,4248993.489,1360585.795,36.84364215,1e-08,0.001263907,0.094061646,135,56.05922361,26.88954523,12932.65786,15.66160709,10,135,48.19890257,PCA,1.6999652148211921,-0.44481468027416404,False,False,0.957718323656786,0.0422816763432141
4e1617a3-7a5f-4c86-99b6-4cfc8b547197,13,7,9.4,2.939387691,2.13383617,0.069489001,0.570024777,0.691198561,3,2.043478261,0.690195994,13.11056987,0.0,1,5,2.986675531,PCA,-0.9280070212288497,-0.3668209817458903,True,True,0.2350622490099636,0.7649377509900365
3e803f97-2478-4630-a7a3-12fbc69f7666,13,7,9.4,2.939387691,2.693990666,0.102549506,0.733145975,0.863574031,3,2.043478261,0.690195994,16.86235744,1.397940009,2,5,4.300165206,PCA,-0.9317509801396349,-0.39577904779731554,True,True,0.21614346831258013,0.7838565316874196
f847059f-a89f-4008-9ae1-39847c899e75,298,162,250.8,47.01659282,4.215752156,6.02e-05,0.10753177,0.435108988,10,5.610738255,2.118559964,48.06670125,2.0,2,10,4.284928381,PCA,-0.7991039826786751,-0.2629296470147332,True,True,0.23504114915672727,0.7649588508432726
2b2eefc4-9c8c-4a02-b621-059774f620c4,7305,2251,6053.947368,1598.783402,3.254814028,5.08e-07,0.007024678,0.082092752,19,9.510914503,3.620564659,84.95645685,4.465992221,4,19,3.477113872,PCA,-0.6880319011972429,-0.17289280361155512,True,True,0.04875313755048868,0.9512468624495114
34e0f543-0f23-405b-b06f-4be3cd556f9b,1097120,148790,897561.1481,271325.6422,6.064087972,1e-08,0.000478936,0.02143655,54,23.66282395,10.69430728,980.9995344,30.57870488,54,54,0.17817207,PCA,-0.008290529331561158,0.4727244133738749,False,False,0.6724195471815586,0.32758045281844145
c6e29566-d374-4bbd-88cb-32190117a7eb,4058712,318832,3191722.079,1055240.452,3.725834679,1e-08,9.16e-05,0.009635964,76,32.01549995,14.95657408,693.8292221,36.04598779,113,76,9.153531715,PCA,0.6398483624910482,0.9030734201002244,False,False,0.6724986113203568,0.3275013886796432
