task_uuid,max_vertex_degree,min_vertex_degree,mean_vertex_degree,std_dev_vertex_degree,max_weight,min_weight,mean_weight,std_dev_weight,max_edge_order,mean_edge_order,std_dev_edge_order,one_norm,log_fci_dim,n_elec,n_orbs,df_gap,embedding,embedded_component_1,embedded_component_2,Y,Y_predicted,prob_class_0,prob_class_1
78d5e5ba-0b2c-4cfe-92c5-f1c749150015,958474,83824,776969.5455,243678.6967,20.53471076,1e-08,0.002246175,0.097317428,88,37.24122229,17.55147011,4123.882327,13.9607254,10,88,28.80307694,PCA,-0.6137379159088516,0.09454197843144269,False,False,0.9896748468446223,0.010325153155377855
c7049602-5460-4277-8148-d9c66012f8f0,3456012,240906,2791048.25,891690.4408,22.07334153,1e-08,0.000902008,0.054861283,88,37.16609997,17.3496033,5960.92064,15.10165224,11,88,31.11682876,PCA,-0.9070390988432584,0.33628850364657215,False,False,0.9894679704592478,0.010532029540752278
6ab8d16c-b8f3-4780-b278-dad81646ca8c,941228,77152,757740.6364,238508.0365,27.95468146,1e-08,0.002755137,0.128869545,88,37.03180747,17.57337842,4961.025577,19.54199921,15,88,39.99027265,PCA,-0.7103109229777809,0.10141173226253819,False,False,0.9896506530808683,0.010349346919131646
0c023ffe-8453-4f5f-b29e-7863589fb191,3452280,240080,2784679.364,892434.3044,22.07387906,1e-08,0.000844095,0.054894285,88,37.12465947,17.3240994,5571.688874,16.32696153,12,88,31.11682876,PCA,-0.9080455264696499,0.32437956777707544,False,False,0.9894740384028787,0.010525961597121138
106deaf8-422f-4e06-bf25-6191abd6eecf,3463664,240756,2808059.75,877906.3426,23.48626937,1e-08,0.000942916,0.057911125,88,37.33549925,17.44595716,6240.795327,17.39567734,12,88,33.27204427,PCA,-0.9370362028416266,0.33748245770238183,False,False,0.9894632231619622,0.010536776838037762
338f4b6e-775c-413b-a508-9132659ebbc3,3490922,247860,2824596.386,886809.3304,23.48672014,1e-08,0.000837138,0.057666496,88,37.23673001,17.45430203,5588.102313,17.39567734,13,88,33.27204427,PCA,-0.932344605154388,0.32817440440763834,False,False,0.9894668153446333,0.010533184655366639
0f5171c4-cf55-4a82-99a2-c72edebce9c9,3633496,258654,2946731.909,931577.9947,32.79656355,1e-08,0.001245043,0.074728492,88,37.17872808,17.35138941,8683.864358,23.51380501,19,88,47.01080745,PCA,-1.0997785885780336,0.3836518299268593,False,False,0.9893856027886313,0.010614397211368637
24f12fad-130e-44fc-8b07-bc26c5a3d878,6976718,541500,5593825.614,1808029.476,26.35574511,1e-08,0.000438781,0.045013422,88,36.93228799,17.23450219,5848.346443,19.54199921,15,88,37.56224388,PCA,-1.338496124525825,0.652554275901619,False,False,0.9893098324192139,0.010690167580785979
dc1da839-0ccc-434c-bf9c-a3874ffc3b1c,948168,82324,767405.7727,241165.3771,20.535329,1e-08,0.002130204,0.097847246,88,37.18223182,17.52907224,3868.953123,15.18603468,11,88,28.80307694,PCA,-0.6158641860623444,0.0838837271736787,False,False,0.9896875641757966,0.010312435824203447
c63f5f9b-ee73-4887-949b-dd1e74c31874,2102710,154334,1679145.705,537165.1247,27.9371565,1e-08,0.001364068,0.086471035,88,36.9396725,17.49578901,5456.498668,21.5595625,16,88,39.99027265,PCA,-0.8468896397490413,0.1999356290302603,False,False,0.9895686664026382,0.010431333597361902
f4b120e9-acd0-4c7c-89e2-cc082f52f5cf,920828,78164,745786.1591,233365.2625,24.79900938,1e-08,0.002626318,0.117492626,88,37.22121006,17.54946589,4630.776438,17.39567734,13,88,35.3635534,PCA,-0.6691079694037292,0.09608832090292346,False,False,0.9896779902206869,0.010322009779313038
1c7f5399-8982-4daf-81a5-7cef4e4588cc,3634696,258698,2948335.455,931989.7925,32.79678526,1.01e-08,0.001259379,0.074711924,88,37.18271088,17.3521063,8787.69623,23.51380501,18,88,47.01080745,PCA,-1.100423139985265,0.3886442705472466,False,False,0.9893844822159246,0.010615517784075485
29eecba9-3d4d-4672-8b19-475f53b2f1be,3621804,257624,2930448.045,927851.6765,26.38911396,1e-08,0.000850481,0.062379689,88,37.15977905,17.37638337,5902.119506,18.40107237,14,88,37.56224388,PCA,-0.9771246307491526,0.3485296059604922,False,False,0.989443483965041,0.010556516034958895
35b59fd4-e046-4d69-ba52-4b94a7777ac3,7479142,616494,6044609.818,1917612.296,24.80337158,1e-08,0.000504001,0.041314545,88,37.28866667,17.43185448,7189.615179,18.40107237,14,88,35.3635534,PCA,-1.409617255785188,0.7280657026721908,False,False,0.9893065995764246,0.01069340042357543
e604a906-55fa-4b3f-bf17-c24a30312b84,5123739,285013,4131221.859,1322353.273,45.20308048,1e-08,0.001505155,0.115217616,135,55.97472814,26.8948541,14996.90148,19.68119215,13,135,59.20727329,PCA,-1.8085240808662497,0.8274103331329887,False,False,0.9893059980688131,0.010694001931186928
96c6a0d7-8a1e-4189-a934-833b80ade346,5918863,303289,4713887.844,1523765.717,36.8446419,1e-08,0.001066769,0.088974699,135,55.64577346,26.81400914,12199.75595,17.07990838,11,135,48.19890257,PCA,-1.757986213382446,0.8339830321576922,False,False,0.9893069140855184,0.010693085914481565
10119019-eea2-45c9-a748-e206780c4235,5265899,302143,4248993.489,1360585.795,36.84364215,1e-08,0.001263907,0.094061646,135,56.05922361,26.88954523,12932.65786,15.66160709,10,135,48.19890257,PCA,-1.7150792954521032,0.8056749796768301,False,False,0.9893077818358423,0.010692218164157694
d6e4cd0a-8a97-421b-9787-7c8ad817cfa3,7,5,6.714285714,0.699854212,1.077217345,0.5,0.692405782,0.272102866,14,2.238095238,2.670914983,29.08104283,6.000868155,8,14,0.0,PCA,0.9533953786244199,0.41938045998046736,False,False,0.9891504533006541,0.010849546699345703
b26076e3-cddf-4a1b-b2af-93ce119dddc1,7,5,6.714285714,0.699854212,1.077217345,0.5,0.692405782,0.272102866,14,2.238095238,2.670914983,29.08104283,5.561535461,8,14,0.0,PCA,0.9558582745175168,0.42020976085762696,False,False,0.9891396733076873,0.0108603266923126
e443f034-2feb-446a-9b26-256389affa4a,7,5,6.714285714,0.699854212,2.32079441,0.5,1.10693147,0.858330716,14,2.238095238,2.670914983,46.49112174,5.561535461,8,14,0.0,PCA,1.0292759217150325,0.5454862175522097,False,False,0.9895056351599821,0.010494364840017917
dee3b9e0-646c-49af-903a-fdf186431759,7,5,6.714285714,0.699854212,1.79690683,0.5,0.932302277,0.611367743,14,2.238095238,2.670914983,39.15669562,5.561535461,8,14,0.0,PCA,0.9983469229851611,0.4927104133933139,False,False,0.989380921035341,0.01061907896465897
0837ef31-3867-4fe7-b157-aceaec591f8b,7,5,6.714285714,0.699854212,0.83405027,0.5,0.61135009,0.157472807,14,2.238095238,2.670914983,25.67670378,6.000868155,8,14,0.0,PCA,0.9390394089626262,0.394884101409128,False,False,0.9890599554228969,0.010940044577103028
9e571fac-f5cf-40cd-acc5-adfbebb0fdc7,7,5,6.714285714,0.699854212,0.83405027,0.5,0.61135009,0.157472807,14,2.238095238,2.670914983,25.67670378,5.561535461,8,14,0.0,PCA,0.941502304855723,0.3957134022862876,False,False,0.9890483675105671,0.010951632489432811
f424beaa-6a54-440a-872b-f9689c987e21,7,5,6.714285714,0.699854212,3.871318415,0.5,1.623772805,1.589254742,14,2.238095238,2.670914983,68.19845781,5.561535461,8,14,0.0,PCA,1.1208149406425267,0.7016841396812501,False,False,0.9895803166176875,0.010419683382312417
9c5fbdd6-16ed-4c7c-85ed-da3d1ea111e7,7,5,6.714285714,0.699854212,0.5,0.5,0.5,0.0,14,2.238095238,2.670914983,21.0,6.000868155,8,14,0.0,PCA,0.9193179252317623,0.3612322793043674,False,False,0.9889358607215166,0.011064139278483385
b68d01f3-e1fb-4f83-8086-10b9215edcd1,7,5,6.714285714,0.699854212,0.5,0.5,0.5,0.0,14,2.238095238,2.670914983,21.0,5.561535461,8,14,0.0,PCA,0.9217808211248592,0.362061580181527,False,False,0.9889233478639377,0.01107665213606235
80ffb085-d71a-45fc-a268-b6a2c1ce3f6c,7,5,6.714285714,0.699854212,1.3912797,0.5,0.797093233,0.42015328,14,2.238095238,2.670914983,33.4779158,5.561535461,8,14,0.0,PCA,0.9743997222195652,0.45184802438942895,False,False,0.9892524164549672,0.010747583545032843
eaad8331-cb37-46a4-85ea-0eea4bdca280,7,5,6.714285714,0.699854212,5.0,0.5,2.0,2.121320344,14,2.238095238,2.670914983,84.0,6.000868155,8,14,0.0,PCA,1.1849865532360209,0.8145568632486324,False,False,0.9894782654628349,0.01052173453716516
45a291fe-66ef-45d9-bb8d-cb8d1be8dcf3,7,5,6.714285714,0.699854212,5.0,0.5,2.0,2.121320344,14,2.238095238,2.670914983,84.0,5.561535461,8,14,0.0,PCA,1.1874494491291179,0.815386164125792,False,False,0.9894778728094901,0.01052212719050987
0a4f3801-33b8-4e3f-89a9-d5c7d6ef9b4a,25,9,20.0,5.196152423,1.79905,0.5,0.75981,0.51962,13,4.0,3.376388603,60.7848,6.520142776,8,16,0.0,PCA,0.9482026076301209,0.4606101914445142,False,False,0.989273877125657,0.01072612287434314
5701d5dc-a1cb-4ea3-95cc-b051e6af73d6,25,9,20.0,5.196152423,1.79905,0.5,0.75981,0.51962,13,4.0,3.376388603,60.7848,6.008259415,8,16,0.0,PCA,0.9510722220357164,0.4615764416828376,False,False,0.9892624124630904,0.010737587536909517
5ed34541-f69a-4ca7-8779-cdb79c36d135,25,9,20.0,5.196152423,4.0,0.5,1.2,1.4,13,4.0,3.376388603,96.0,7.280565259,10,16,0.0,PCA,1.0326699189783826,0.6089674210901703,False,False,0.9896052088221058,0.01039479117789424
ae13b614-f16a-43f2-9270-ab6c7203bd3b,25,9,20.0,5.196152423,4.0,0.5,1.2,1.4,13,4.0,3.376388603,96.0,6.900354018,10,16,0.0,PCA,1.0348013804351714,0.6096851220943831,False,False,0.9896021965358599,0.010397803464140005
a31d14b2-0bc9-4966-b52b-807f4e0c40b0,25,9,20.0,5.196152423,3.0,0.5,1.0,1.0,13,4.0,3.376388603,80.0,6.520142776,8,16,0.0,PCA,0.9978128625393371,0.5460054745893603,False,False,0.9895064089886026,0.01049359101139751
5b8ca880-1666-4305-83d8-ff0882f875ce,25,9,20.0,5.196152423,3.0,0.5,1.0,1.0,13,4.0,3.376388603,80.0,6.008259415,8,16,0.0,PCA,1.0006824769449327,0.5469717248276837,False,False,0.9894991601303782,0.010500839869621754
1d0de371-0d29-4da9-9e09-f2f25a2a4d77,25,9,20.0,5.196152423,2.0,0.5,0.8,0.6,13,4.0,3.376388603,64.0,7.280565259,10,16,0.0,PCA,0.9500515669916783,0.46675453438406955,False,False,0.9893626381254075,0.010637361874592447
11dee35c-fadc-4813-8393-d81b91abae75,25,9,20.0,5.196152423,2.0,0.5,0.8,0.6,13,4.0,3.376388603,64.0,6.900354018,10,16,0.0,PCA,0.9521830284484671,0.4674722353882822,False,False,0.9893546467000643,0.010645353299935705
0a7cc9c9-c999-4564-b93a-39498416942f,25,9,20.0,5.196152423,4.0,0.5,1.2,1.4,13,4.0,3.376388603,96.0,6.520142776,8,16,0.0,PCA,1.0391220385326894,0.6171119179424107,False,False,0.9895876380518347,0.010412361948165357
85ee9159-e41c-4cda-b8b6-326cc11cf6a2,25,9,20.0,5.196152423,4.0,0.5,1.2,1.4,13,4.0,3.376388603,96.0,6.008259415,8,16,0.0,PCA,1.0419916529382849,0.6180781681807339,False,False,0.9895834045379003,0.01041659546209975
5c16cc3c-7fae-48ff-acf1-80cefb5da544,25,9,20.0,5.196152423,3.0,0.5,1.0,1.0,13,4.0,3.376388603,80.0,7.280565259,10,16,0.0,PCA,0.9913607429850304,0.5378609777371202,False,False,0.9895350814201541,0.010464918579845932
3e55e04b-968e-4e69-83e6-30006e2217af,25,9,20.0,5.196152423,3.0,0.5,1.0,1.0,13,4.0,3.376388603,80.0,6.900354018,10,16,0.0,PCA,0.9934922044418193,0.5385786787413328,False,False,0.9895297888834557,0.010470211116544345
6a495f07-1a27-4ff1-b428-045e99d471d9,25,9,20.0,5.196152423,1.0,0.5,0.6,0.2,13,4.0,3.376388603,48.0,7.280565259,10,16,0.0,PCA,0.9087423909983261,0.39564809103101894,False,False,0.9891188893330465,0.010881110666953563
69141746-d69a-420a-bb6d-c4757dd181bc,25,9,20.0,5.196152423,1.0,0.5,0.6,0.2,13,4.0,3.376388603,48.0,6.900354018,10,16,0.0,PCA,0.9108738524551149,0.3963657920352316,False,False,0.9891084001837069,0.010891599816293217
bf74bd34-2115-4c60-9843-016a1571da70,25,9,20.0,5.196152423,1.79905,0.5,0.75981,0.51962,13,4.0,3.376388603,60.7848,7.280565259,10,16,0.0,PCA,0.9417504880758142,0.45246569459227404,False,False,0.9893175221356345,0.010682477864365627
551ad48b-a6d7-4b56-b9b3-ddfe03e85b9a,25,9,20.0,5.196152423,1.79905,0.5,0.75981,0.51962,13,4.0,3.376388603,60.7848,6.900354018,10,16,0.0,PCA,0.943881949532603,0.4531833955964867,False,False,0.989308987593038,0.010691012406962151
7f9dce03-6492-4ed4-84af-a366c7aa4963,25,9,20.0,5.196152423,1.0772,0.5,0.61544,0.23088,13,4.0,3.376388603,49.2352,7.280565259,10,16,0.0,PCA,0.911931459385013,0.40113750845787444,False,False,0.9891387577433821,0.010861242256617895
3340fb5c-ad9b-4766-824f-a3387504291e,25,9,20.0,5.196152423,1.0772,0.5,0.61544,0.23088,13,4.0,3.376388603,49.2352,6.900354018,10,16,0.0,PCA,0.9140629208418016,0.4018552094620871,False,False,0.9891284358762943,0.010871564123705511
536630f4-628c-48cb-951c-6bde776695d0,25,9,20.0,5.196152423,3.87132,0.5,1.174264,1.348528,13,4.0,3.376388603,93.94112,6.520142776,8,16,0.0,PCA,1.0338063737658647,0.6079619408117403,False,False,0.9895829442673435,0.010417055732656449
f76b7888-eae2-466d-b0b9-616691b6c5ab,25,9,20.0,5.196152423,3.87132,0.5,1.174264,1.348528,13,4.0,3.376388603,93.94112,6.008259415,8,16,0.0,PCA,1.0366759881714604,0.6089281910500635,False,False,0.9895783684722161,0.010421631527783852
015fac89-f9df-48a9-b96f-769c287e107f,25,9,20.0,5.196152423,5.0,0.5,1.4,1.8,13,4.0,3.376388603,112.0,6.520142776,8,16,0.0,PCA,1.0804312145260415,0.6882183612954615,False,False,0.9895774641807281,0.01042253581927182
80d23438-84c9-4f68-841e-d39a0aa5779f,25,9,20.0,5.196152423,5.0,0.5,1.4,1.8,13,4.0,3.376388603,112.0,6.008259415,8,16,0.0,PCA,1.083300828931637,0.6891846115337847,False,False,0.9895753643603871,0.010424635639612911
c3fcc49a-bd14-44c0-ae50-c07b334266ce,25,9,20.0,5.196152423,3.87132,0.5,1.174264,1.348528,13,4.0,3.376388603,93.94112,7.280565259,10,16,0.0,PCA,1.0273542542115581,0.5998174439594999,False,False,0.9896017963395448,0.010398203660455308
4c61ca43-aea8-4ec1-a1ec-63a65f92cf54,25,9,20.0,5.196152423,3.87132,0.5,1.174264,1.348528,13,4.0,3.376388603,93.94112,6.900354018,10,16,0.0,PCA,1.0294857156683468,0.6005351449637126,False,False,0.9895985272414295,0.010401472758570588
760ef1da-42a2-4af4-a1be-62e2203e1327,25,9,20.0,5.196152423,5.0,0.5,1.4,1.8,13,4.0,3.376388603,112.0,7.280565259,10,16,0.0,PCA,1.073979094971735,0.6800738644432212,False,False,0.9895868598515575,0.01041314014844255
53298955-9478-407f-ad45-e9a7b67f860d,25,9,20.0,5.196152423,5.0,0.5,1.4,1.8,13,4.0,3.376388603,112.0,6.900354018,10,16,0.0,PCA,1.0761105564285236,0.6807915654474339,False,False,0.9895854304015032,0.010414569598496872
92c0868c-00eb-466a-877e-4550670b53bf,25,9,20.0,5.196152423,2.0,0.5,0.8,0.6,13,4.0,3.376388603,64.0,6.520142776,8,16,0.0,PCA,0.9565036865459849,0.4748990312363097,False,False,0.9893214411692316,0.010678558830768575
63d014e9-8e0a-47bc-b765-f080100e325b,25,9,20.0,5.196152423,2.0,0.5,0.8,0.6,13,4.0,3.376388603,64.0,6.008259415,8,16,0.0,PCA,0.9593733009515806,0.47586528147463314,False,False,0.9893106772795817,0.010689322720418363
c02180a4-329c-4381-8735-b60e26b5b48c,25,9,20.0,5.196152423,1.0,0.5,0.6,0.2,13,4.0,3.376388603,48.0,6.520142776,8,16,0.0,PCA,0.9151945105526327,0.4037925878832591,False,False,0.9890666906038392,0.010933309396160587
b34333c1-7ce1-41ab-abd9-8586bcf2b457,25,9,20.0,5.196152423,1.0,0.5,0.6,0.2,13,4.0,3.376388603,48.0,6.008259415,8,16,0.0,PCA,0.9180641249582284,0.40475883812158253,False,False,0.9890527287298421,0.01094727127015782
4e1617a3-7a5f-4c86-99b6-4cfc8b547197,13,7,9.4,2.939387691,2.13383617,0.069489001,0.570024777,0.691198561,3,2.043478261,0.690195994,13.11056987,0.0,1,5,2.986675531,PCA,0.7290948689138171,-0.12689215968173267,False,False,0.988333745572944,0.011666254427055968
3e803f97-2478-4630-a7a3-12fbc69f7666,13,7,9.4,2.939387691,2.693990666,0.102549506,0.733145975,0.863574031,3,2.043478261,0.690195994,16.86235744,1.397940009,2,5,4.300165206,PCA,0.7669259507889469,-0.04267258291120013,False,False,0.988752243229221,0.011247756770778878
f847059f-a89f-4008-9ae1-39847c899e75,298,162,250.8,47.01659282,4.215752156,6.02e-05,0.10753177,0.435108988,10,5.610738255,2.118559964,48.06670125,2.0,2,10,4.284928381,PCA,0.5237076330058348,-0.3004257256058799,False,True,0.9875915107572799,0.012408489242720106
2b2eefc4-9c8c-4a02-b621-059774f620c4,7305,2251,6053.947368,1598.783402,3.254814028,5.08e-07,0.007024678,0.082092752,19,9.510914503,3.620564659,84.95645685,4.465992221,4,19,3.477113872,PCA,0.3951633130807378,-0.3281921124308106,True,True,0.9873568765497043,0.012643123450295727
