,solver_short_name,solver_uuid,solution_uuid,problem_instance_short_name,problem_instance_uuid,task_uuid,instance_data_object_uuid,instance_data_object_url,num_orbitals,time_limit_seconds,accuracy_tol,reference_energy,calendar_due_date,attempted,solved_within_run_time,solved_within_accuracy_requirement,overall_run_time_seconds,is_resource_estimate,num_logical_qubits,num_shots,num_T_gates_per_shot,re_circuit_repetitions_per_calculation,re_calculation_repetitions,re_total_circuit_repetitions,re_logical_abstract_num_qubits,re_logical_abstract_t_count,re_logical_architecture_description,re_logical_compiled_num_qubits,re_logical_compiled_t_count,re_logical_compiled_num_t_factories,re_physical_architecture_description,re_physical_code_name,re_physical_code_distance,re_physical_runtime,re_physical_num_qubits,re_physical_t_count,re_physical_num_t_factories,submitted_by_calendar_due_date,label,reported_energy
400,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,728d8fe9-e88f-4626-9dc6-04e082fab665,h2_s_0,208f2e50-2b56-4e72-815a-cba5cec1264c,3d5186f9-82b3-4de0-9bc1-242d7bdb678a,57afbbf8-5819-4ee7-b540-95974b8a1a3f,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h2_s_cc-pVQZ.57afbbf8-5819-4ee7-b540-95974b8a1a3f.gz,119,86400,0.001,-398.9566398132811,,True,True,False,3.145294189453125,False,,,,,,,,,,,,,,,,,,,,True,False,-398.3699420123996
409,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,728d8fe9-e88f-4626-9dc6-04e082fab665,h2_s_0,208f2e50-2b56-4e72-815a-cba5cec1264c,ec0baf59-05f5-49df-b5e5-8f887d822a10,83f0f242-e184-4581-a77a-f019731d8a6f,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h2_s_cc-pVTZ.83f0f242-e184-4581-a77a-f019731d8a6f.gz,62,86400,0.001,-398.9364091574969,,True,True,False,1.518585443496704,False,,,,,,,,,,,,,,,,,,,,True,False,-398.3658094664113
418,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,0789606c-26c4-4e20-abfe-67830ddda7ae,Sc_0,67f72316-2262-44fb-8c0a-e159e1cd0cf0,fb87d637-aaab-4e8f-8898-4ecca8bd0fe0,9da0b1fb-c6a5-4da5-b390-3920e3c26154,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Sc0_vdz.9da0b1fb-c6a5-4da5-b390-3920e3c26154.gz,54,86400,0.001,-46.39685,,True,True,False,5.71294903755188,False,,,,,,,,,,,,,,,,,,,,True,False,-46.00069316649863
427,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,0789606c-26c4-4e20-abfe-67830ddda7ae,Sc_0,67f72316-2262-44fb-8c0a-e159e1cd0cf0,96c6a0d7-8a1e-4189-a934-833b80ade346,85c6b46a-59fe-4506-89d3-e6faec2383e2,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Sc0_vqz.85c6b46a-59fe-4506-89d3-e6faec2383e2.gz,135,86400,0.001,-46.474,,True,True,False,20.338801622390747,False,,,,,,,,,,,,,,,,,,,,True,False,-45.870639775635155
436,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,0789606c-26c4-4e20-abfe-67830ddda7ae,Sc_0,67f72316-2262-44fb-8c0a-e159e1cd0cf0,dc1da839-0ccc-434c-bf9c-a3874ffc3b1c,83008296-5ec9-4af7-a03b-372025fad080,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Sc0_vtz.83008296-5ec9-4af7-a03b-372025fad080.gz,88,86400,0.001,-46.4523,,True,True,False,15.399664878845215,False,,,,,,,,,,,,,,,,,,,,True,False,-45.848276931493814
445,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,0846cebf-f581-47d8-9293-6dc3f4654b68,na_cl_0,3f141f05-532b-478d-b38a-2ae07baadc88,da831b60-89ce-4c01-96f9-c9f8a4512aab,cd31956d-bef5-4112-9959-510170644e72,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.na_cl_cc-pVDZ.cd31956d-bef5-4112-9959-510170644e72.gz,36,86400,0.001,-621.589074729701,,True,True,False,1.172755479812622,False,,,,,,,,,,,,,,,,,,,,True,False,-621.3432624294995
454,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,0846cebf-f581-47d8-9293-6dc3f4654b68,na_cl_0,3f141f05-532b-478d-b38a-2ae07baadc88,a2f9649f-0f47-4a5d-a6a7-b0bebc848797,677d97ee-5a46-4d49-82d6-ca3fc98a59a7,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.na_cl_cc-pVQZ.677d97ee-5a46-4d49-82d6-ca3fc98a59a7.gz,118,86400,0.001,-621.7073899161356,,True,True,False,2.9803848266601562,False,,,,,,,,,,,,,,,,,,,,True,False,-621.3744994570477
463,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,0846cebf-f581-47d8-9293-6dc3f4654b68,na_cl_0,3f141f05-532b-478d-b38a-2ae07baadc88,01ec60f7-d38a-4c33-a498-659a388e10ee,444f3f27-904b-463f-b2f2-c92686c9637d,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.na_cl_cc-pVTZ.444f3f27-904b-463f-b2f2-c92686c9637d.gz,68,86400,0.001,-621.6791687419825,,True,True,False,1.615143060684204,False,,,,,,,,,,,,,,,,,,,,True,False,-621.3677718176058
472,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,735a1d66-cc19-4811-aeba-b16ffeeb45d9,c2_h2_0,0ca102a7-dad4-4d42-8c73-9acfa45378d7,2761e36e-f001-42af-8086-f507b5643ec8,5b507b3d-b6fc-4e13-9586-06113819d99f,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.c2_h2_cc-pVDZ.5b507b3d-b6fc-4e13-9586-06113819d99f.gz,38,86400,0.001,-77.11057384518455,,True,True,False,1.1696150302886963,False,,,,,,,,,,,,,,,,,,,,True,False,-76.14346843450095
481,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,735a1d66-cc19-4811-aeba-b16ffeeb45d9,c2_h2_0,0ca102a7-dad4-4d42-8c73-9acfa45378d7,b1352b0c-aa96-4f58-a0e2-356d3c43c8a1,57793481-c847-4746-8241-ea949add5f87,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.c2_h2_cc-pVTZ.57793481-c847-4746-8241-ea949add5f87.gz,88,86400,0.001,-77.18881666659045,,True,True,False,2.207284927368164,False,,,,,,,,,,,,,,,,,,,,True,False,-76.15780828749264
490,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,3f07fa0c-1761-4f62-9fc3-2616cc77c0e8,li_f_0,e48e7467-1fcd-478b-a599-f4ce881c57b9,80043b93-039c-4d5a-abcb-84b8f25f7abb,19cf5a4d-e90f-4ab1-a062-b20089724a63,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.li_f_cc-pVDZ.19cf5a4d-e90f-4ab1-a062-b20089724a63.gz,28,86400,0.001,-107.15554124510972,,True,True,False,1.1453006267547607,False,,,,,,,,,,,,,,,,,,,,True,False,-106.81764119194358
499,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,3f07fa0c-1761-4f62-9fc3-2616cc77c0e8,li_f_0,e48e7467-1fcd-478b-a599-f4ce881c57b9,0485949f-722c-49ee-a748-eec54801f021,2294b211-7a05-445e-810d-4c1706e1444c,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.li_f_cc-pVQZ.2294b211-7a05-445e-810d-4c1706e1444c.gz,110,86400,0.001,-107.30032314741152,,True,True,False,3.3146800994873047,False,,,,,,,,,,,,,,,,,,,,True,False,-106.8753174478041
508,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,3f07fa0c-1761-4f62-9fc3-2616cc77c0e8,li_f_0,e48e7467-1fcd-478b-a599-f4ce881c57b9,b80345ff-5df9-4fb3-86ab-0a25188b296d,c0df5db1-1bc0-40f5-9cff-6aa2867aba7c,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.li_f_cc-pVTZ.c0df5db1-1bc0-40f5-9cff-6aa2867aba7c.gz,60,86400,0.001,-107.26376537769306,,True,True,False,1.621753454208374,False,,,,,,,,,,,,,,,,,,,,True,False,-106.86235062964997
517,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,0f5b100f-22ff-4812-8ea9-f8af5bb306a1,h2_c_o_0,25fd617b-8e7f-4422-9e97-cc3f6b0d3876,d58cb72b-e144-4164-aec0-309aaef6394c,d3d8851e-f3df-490c-975a-467933bd9fa1,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h2_c_o_cc-pVDZ.d3d8851e-f3df-490c-975a-467933bd9fa1.gz,38,86400,0.001,-114.2196776531971,,True,True,False,1.7178223133087158,False,,,,,,,,,,,,,,,,,,,,True,False,-113.26374059767764
526,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,0f5b100f-22ff-4812-8ea9-f8af5bb306a1,h2_c_o_0,25fd617b-8e7f-4422-9e97-cc3f6b0d3876,ed09e1bf-40f3-4bf0-b9c7-7bb1990c5cae,f1c78add-0e23-423a-bb96-f1370626aa47,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h2_c_o_cc-pVTZ.f1c78add-0e23-423a-bb96-f1370626aa47.gz,88,86400,0.001,-114.33491928834412,,True,True,False,2.8778982162475586,False,,,,,,,,,,,,,,,,,,,,True,False,-113.24568595681671
535,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,c36e5a95-7bd5-4d78-9398-2c9dd411715f,planted_solution_0011,766ba2da-e72a-4e03-a739-f97269026fc4,0021e256-8e13-42db-839d-e9155e8af82c,befcf6f0-cfcb-49b7-b661-de48ad8a44c8,sftp://sftp.l3harris.com/gsee/planted_solutions/fcidump.planted_solution_0011.befcf6f0-cfcb-49b7-b661-de48ad8a44c8.gz,31,86400,0.001,-588.2719562417219,,True,True,True,0.7564823627471924,False,,,,,,,,,,,,,,,,,,,,True,True,-588.2717453263685
544,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,d80e58f1-c6ed-4f29-9975-7f67b95bf3f7,Mn_0,bc202949-d76c-4962-b937-5c12b298b8b4,289f5dfe-e6d5-48a3-a6ae-25088321d3c6,a83413fb-96e3-466e-910b-6d4bab7cdf1d,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Mn0_vdz.a83413fb-96e3-466e-910b-6d4bab7cdf1d.gz,54,86400,0.001,-103.94226,,True,True,False,2.4808197021484375,False,,,,,,,,,,,,,,,,,,,,True,False,-103.3959245141677
553,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,d80e58f1-c6ed-4f29-9975-7f67b95bf3f7,Mn_0,bc202949-d76c-4962-b937-5c12b298b8b4,24f12fad-130e-44fc-8b07-bc26c5a3d878,07c9da30-e172-4183-a8af-301628b75f1c,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Mn0_vtz.07c9da30-e172-4183-a8af-301628b75f1c.gz,88,86400,0.001,-104.06366,,True,True,False,5.029992341995239,False,,,,,,,,,,,,,,,,,,,,True,False,-103.39905575050574
562,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,4fcc7594-e058-4c18-828a-aabe48aee641,planted_solution_0008,b57eb979-5c09-4974-97b4-5862e109a1ae,af56de36-35aa-44b9-8eb7-b9c1e8f7d0f3,44060124-8f2d-4a91-80a9-5a29f0f4f716,sftp://sftp.l3harris.com/gsee/planted_solutions/fcidump.planted_solution_0008.44060124-8f2d-4a91-80a9-5a29f0f4f716.gz,14,86400,0.001,-117.1341466614673,,True,True,False,1.1651482582092285,False,,,,,,,,,,,,,,,,,,,,True,False,-116.99945971707007
571,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,6a044ab6-d123-4b9c-abd6-8f40d49de42c,mo_n2,664ec8e4-09d5-41cc-6266-ddb26219366f,00ba4917-d66a-4335-819f-43390dfc9929,23aa47ca-9afe-4086-bd97-75de310e033e,sftp://sftp.l3harris.com/gsee/fcidump.9_mo_n2-_noncan_0.2_new.23aa47ca-9afe-4086-bd97-75de310e033e.gz,31,172800,0.001,-4800.64948758995,2124-03-20T20:48:21.795324+00:00,True,True,False,1.9605004787445068,False,,,,,,,,,,,,,,,,,,,,True,False,-4800.453561892266
580,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,6a044ab6-d123-4b9c-abd6-8f40d49de42c,mo_n2,664ec8e4-09d5-41cc-6266-ddb26219366f,b9cc699a-80f8-4280-9731-23dee4d5a6a5,e10bd99a-435c-41cd-84f1-41bd67890fc7,sftp://sftp.l3harris.com/gsee/fcidump.10_fecp2+_s0.5_noncan_0.2_new.e10bd99a-435c-41cd-84f1-41bd67890fc7.gz,46,172800,0.001,,2124-03-20T20:48:21.795324+00:00,True,True,False,9.501970529556274,False,,,,,,,,,,,,,,,,,,,,True,False,-1646.7204176421546
589,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,6a044ab6-d123-4b9c-abd6-8f40d49de42c,mo_n2,664ec8e4-09d5-41cc-6266-ddb26219366f,dfd78a05-437d-4667-88d7-7e2a3384b816,b71baf3c-d5f0-4f8d-aead-648ba69a058e,sftp://sftp.l3harris.com/gsee/fcidump.11_fecp2_s0_noncan_0.2_new.b71baf3c-d5f0-4f8d-aead-648ba69a058e.gz,46,172800,0.001,-1647.3491358097,2124-03-20T20:48:21.795324+00:00,True,True,False,2.457632541656494,False,,,,,,,,,,,,,,,,,,,,True,False,-1646.8940567273949
598,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,6a044ab6-d123-4b9c-abd6-8f40d49de42c,mo_n2,664ec8e4-09d5-41cc-6266-ddb26219366f,35c1aee4-4ef3-4e18-bc2a-377cf45e8fa1,77c12db8-c32e-4f88-8552-9762a0fff763,sftp://sftp.l3harris.com/gsee/fcidump.12_mo_n2_noncan_0.2_new.77c12db8-c32e-4f88-8552-9762a0fff763.gz,30,172800,0.001,-4800.62572354644,2124-03-20T20:48:21.795324+00:00,True,True,False,5.777031660079956,False,,,,,,,,,,,,,,,,,,,,True,False,-4800.434619032562
607,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,b1ed3252-ed93-49b6-b5b5-72655d6ceacd,li_h_0,6d355019-13aa-41fc-a530-31d5f968ba22,92917287-d937-410c-bb70-c1f34224fab7,9c6f0876-5690-4391-a98c-0347d111257e,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.li_h_cc-pVDZ.9c6f0876-5690-4391-a98c-0347d111257e.gz,19,86400,0.001,-8.014358466118416,,True,True,False,0.7554299831390381,False,,,,,,,,,,,,,,,,,,,,True,False,-7.912968516985841
616,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,b1ed3252-ed93-49b6-b5b5-72655d6ceacd,li_h_0,6d355019-13aa-41fc-a530-31d5f968ba22,13b4bdcc-1cef-419a-92b1-156febff71d4,c21d87dd-9338-4498-8ed6-95b0dacd75b1,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.li_h_cc-pVQZ.c21d87dd-9338-4498-8ed6-95b0dacd75b1.gz,85,86400,0.001,-8.023909093090127,,True,True,False,1.2913813591003418,False,,,,,,,,,,,,,,,,,,,,True,False,-7.916058797036805
625,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,b1ed3252-ed93-49b6-b5b5-72655d6ceacd,li_h_0,6d355019-13aa-41fc-a530-31d5f968ba22,d15db194-aa2d-4de9-8f86-fcffeb82f38b,02d12f52-ff42-4adf-99b9-acada93cb96b,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.li_h_cc-pVTZ.02d12f52-ff42-4adf-99b9-acada93cb96b.gz,44,86400,0.001,-8.022302449356395,,True,True,False,0.7739784717559814,False,,,,,,,,,,,,,,,,,,,,True,False,-7.915471499768015
634,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,9437fe80-4d4c-4180-9046-e5cbb7137f91,li2_0,3301a356-21a9-472b-8021-f02f4d2c9eec,e7d3b8bd-ff6c-44f6-8a9e-b9b75396cee0,243670ee-2d2e-4d90-abc1-16938a04a80b,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.li2_cc-pVDZ.243670ee-2d2e-4d90-abc1-16938a04a80b.gz,28,86400,0.001,-14.90054725426568,,True,True,False,0.6689479351043701,False,,,,,,,,,,,,,,,,,,,,True,False,-14.828630624445765
643,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,9437fe80-4d4c-4180-9046-e5cbb7137f91,li2_0,3301a356-21a9-472b-8021-f02f4d2c9eec,aaa24a30-ade6-44a6-b6aa-51bf54c31eef,6224abe8-831e-4b52-b8d9-8ebac0a35c2b,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.li2_cc-pVQZ.6224abe8-831e-4b52-b8d9-8ebac0a35c2b.gz,110,86400,0.001,-14.903673820903151,,True,True,False,1.9041612148284912,False,,,,,,,,,,,,,,,,,,,,True,False,-14.83010709756945
652,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,9437fe80-4d4c-4180-9046-e5cbb7137f91,li2_0,3301a356-21a9-472b-8021-f02f4d2c9eec,410cd417-988a-4f7f-99ad-93dda7eacdcb,26d2547c-96a4-400d-9528-9987ae6699b2,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.li2_cc-pVTZ.26d2547c-96a4-400d-9528-9987ae6699b2.gz,60,86400,0.001,-14.903161904021912,,True,True,False,0.81732177734375,False,,,,,,,,,,,,,,,,,,,,True,False,-14.829754216454342
661,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,4f9ea8fb-1b25-4170-86bc-6cd88704cbbf,h_f_0,892e3341-7186-44c6-9a1a-20f270ddc8b8,b59bd259-4941-4cec-bca5-e2795c35d8e0,b93a2eeb-79c3-4f98-8919-f5e0aaedcea7,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h_f_cc-pVDZ.b93a2eeb-79c3-4f98-8919-f5e0aaedcea7.gz,19,86400,0.001,-100.2286401848582,,True,True,False,1.0262105464935303,False,,,,,,,,,,,,,,,,,,,,True,False,-99.81473651267768
670,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,4f9ea8fb-1b25-4170-86bc-6cd88704cbbf,h_f_0,892e3341-7186-44c6-9a1a-20f270ddc8b8,9e3c577f-a25d-42f5-a809-61dfb63a52de,ff2ff7dd-2eb8-4565-a59e-76a47db07fbc,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h_f_cc-pVQZ.ff2ff7dd-2eb8-4565-a59e-76a47db07fbc.gz,85,86400,0.001,-100.37341675527789,,True,True,False,2.0245790481567383,False,,,,,,,,,,,,,,,,,,,,True,False,-99.85924064686934
679,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,4f9ea8fb-1b25-4170-86bc-6cd88704cbbf,h_f_0,892e3341-7186-44c6-9a1a-20f270ddc8b8,daa86ad6-bda9-4d47-a50d-4ec34801bd82,819ffa8e-51ee-4e78-aa07-17686d7a9488,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h_f_cc-pVTZ.819ffa8e-51ee-4e78-aa07-17686d7a9488.gz,44,86400,0.001,-100.33860747196128,,True,True,False,1.2442238330841064,False,,,,,,,,,,,,,,,,,,,,True,False,-99.84933208294807
688,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,a3d3f1cc-11b6-442b-93dc-a145ad412b5f,Fe_0,05abb33d-ecea-406f-8832-31a814b26dfd,5b8f4746-a08b-4ec5-92e2-ce55cc2fdb75,133ec573-3d06-4582-b2f5-8afe8be8dbe3,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Fe0_vdz.133ec573-3d06-4582-b2f5-8afe8be8dbe3.gz,54,86400,0.001,-123.51812,,True,True,False,4.745468378067017,False,,,,,,,,,,,,,,,,,,,,True,False,-122.96449632186992
697,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,a3d3f1cc-11b6-442b-93dc-a145ad412b5f,Fe_0,05abb33d-ecea-406f-8832-31a814b26dfd,c63f5f9b-ee73-4887-949b-dd1e74c31874,cb274492-6acb-4426-a4f6-8cb4a8cef3c5,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Fe0_vtz.cb274492-6acb-4426-a4f6-8cb4a8cef3c5.gz,88,86400,0.001,-123.6572,,True,True,False,12.192515850067139,False,,,,,,,,,,,,,,,,,,,,True,False,-122.91677683371282
706,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,d6b406bd-e1cf-4408-a6e4-eec00d41b219,planted_solution_0010,bf3fb654-72c7-4fd4-bfd1-9ffef5aaebd8,7cc1ed5c-0dcb-4315-9e51-2ae94b5cdd02,eea867d0-285e-462d-94ab-15579c782be7,sftp://sftp.l3harris.com/gsee/planted_solutions/fcidump.planted_solution_0010.eea867d0-285e-462d-94ab-15579c782be7.gz,30,86400,0.001,-534.4214123703147,,True,True,True,0.2158036231994629,False,,,,,,,,,,,,,,,,,,,,True,True,-534.4214123702841
715,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,93ea4653-a4fb-4af0-8dda-a6121e34c4e4,ru_macho,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,4357d5bb-ed2b-466a-947b-e868afb81d3d,1dc29784-ab7f-45a1-9821-31fea4363d74,sftp://sftp.l3harris.com/gsee/fcidump.2_co2_0.2_old.1dc29784-ab7f-45a1-9821-31fea4363d74.gz,6,172800,0.001,-187.721413991188,2124-03-20T20:48:21.795324+00:00,True,True,False,0.6697280406951904,False,,,,,,,,,,,,,,,,,,,,True,False,-187.68950543823377
724,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,93ea4653-a4fb-4af0-8dda-a6121e34c4e4,ru_macho,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,b164af91-a758-445c-8e78-610ffd2ad795,5dbed2ac-f9a4-4afe-9b18-f67378a51fb2,sftp://sftp.l3harris.com/gsee/fcidump.7_melact_0.2_old.5dbed2ac-f9a4-4afe-9b18-f67378a51fb2.gz,9,172800,0.001,-380.9018801594908,2124-03-20T20:48:21.795324+00:00,True,True,False,0.7537219524383545,False,,,,,,,,,,,,,,,,,,,,True,False,-380.8307001016391
733,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,93ea4653-a4fb-4af0-8dda-a6121e34c4e4,ru_macho,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,28bd4997-c04c-4914-9984-0101713041fe,587f69a8-4295-4d6d-811e-0eacfbc5f6dd,sftp://sftp.l3harris.com/gsee/fcidump.8_melact_0.2_old.587f69a8-4295-4d6d-811e-0eacfbc5f6dd.gz,14,172800,0.001,-380.8881748288609,2124-03-20T20:48:21.795324+00:00,True,True,False,0.7571489810943604,False,,,,,,,,,,,,,,,,,,,,True,False,-380.8307001016397
742,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,93ea4653-a4fb-4af0-8dda-a6121e34c4e4,ru_macho,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,dcf2b441-b297-4a89-ae18-5778ec2d674d,46aea10c-d57f-4133-9837-3c57d474d9a2,sftp://sftp.l3harris.com/gsee/fcidump.0_ru_macho_noncan_0.2_new.46aea10c-d57f-4133-9837-3c57d474d9a2.gz,12,172800,0.001,-2021.175594529969,2124-03-20T20:48:21.795324+00:00,True,True,False,0.7524418830871582,False,,,,,,,,,,,,,,,,,,,,True,False,-2021.1466985324846
751,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,93ea4653-a4fb-4af0-8dda-a6121e34c4e4,ru_macho,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,6346b7fe-a4a5-4b10-a79b-706d4339923e,496aaf89-2cdf-43cf-8b25-246e915cc8b5,sftp://sftp.l3harris.com/gsee/fcidump.1_ru_macho_noncan_0.2_new.496aaf89-2cdf-43cf-8b25-246e915cc8b5.gz,33,172800,0.001,-2021.356651702967,2124-03-20T20:48:21.795324+00:00,True,True,False,1.682152509689331,False,,,,,,,,,,,,,,,,,,,,True,False,-2021.1466985325217
760,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,93ea4653-a4fb-4af0-8dda-a6121e34c4e4,ru_macho,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,68db6781-dd54-43c4-b667-7b754c4d5cdb,0d7e4a74-fd11-46e3-ba22-044a7ebc54c7,sftp://sftp.l3harris.com/gsee/fcidump.3_ts_ru_macho_co2_noncan_0.2_new.0d7e4a74-fd11-46e3-ba22-044a7ebc54c7.gz,23,172800,0.001,-2208.990491372022,2124-03-20T20:48:21.795324+00:00,True,True,False,1.8520781993865967,False,,,,,,,,,,,,,,,,,,,,True,False,-2208.8257208775926
769,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,93ea4653-a4fb-4af0-8dda-a6121e34c4e4,ru_macho,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,d3ecd428-ee03-4d8b-aa14-af4d935781ed,e5e63f77-dbaa-431c-a53f-93c0f4c0758d,sftp://sftp.l3harris.com/gsee/fcidump.4_ts_ru_macho_co2_noncan_0.2_new.e5e63f77-dbaa-431c-a53f-93c0f4c0758d.gz,45,172800,0.001,-2209.163580420163,2124-03-20T20:48:21.795324+00:00,True,True,False,1.8564250469207764,False,,,,,,,,,,,,,,,,,,,,True,False,-2208.825720877625
778,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,93ea4653-a4fb-4af0-8dda-a6121e34c4e4,ru_macho,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,89253c8f-0f01-4046-a138-1bada22f0a6a,d7bea809-6e34-49f8-8daf-8d728dd18268,sftp://sftp.l3harris.com/gsee/fcidump.5_ts_ru_macho_melact_noncan_0.2_new.d7bea809-6e34-49f8-8daf-8d728dd18268.gz,21,172800,0.001,-2402.040506564869,2124-03-20T20:48:21.795324+00:00,True,True,False,1.310192346572876,False,,,,,,,,,,,,,,,,,,,,True,False,-2401.9455617946155
787,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,93ea4653-a4fb-4af0-8dda-a6121e34c4e4,ru_macho,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,842d2152-2f91-4dce-b088-7ed26afb2381,73ae455f-a729-4fac-a626-5654b03c1ef5,sftp://sftp.l3harris.com/gsee/fcidump.6_ts_ru_macho_melact_noncan_0.2_new.73ae455f-a729-4fac-a626-5654b03c1ef5.gz,42,172800,0.001,-2402.219494504201,2124-03-20T20:48:21.795324+00:00,True,True,False,1.3475580215454102,False,,,,,,,,,,,,,,,,,,,,True,False,-2401.94556179479
796,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,b08f41dc-fbab-4da5-af51-0a26878a3f23,Cu_1,d5c7ab73-dfc1-499e-9027-601476004107,5f5fee92-5821-4d38-a54a-d204660f205f,6facf2d4-6cb3-49b6-8b66-3bd21c1461ec,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Cu1_vdz.6facf2d4-6cb3-49b6-8b66-3bd21c1461ec.gz,54,86400,0.001,-196.96723,,True,True,False,1.196232795715332,False,,,,,,,,,,,,,,,,,,,,True,False,-196.32402730647655
805,HF,5f5e617a-19c2-4d82-bebc-b2d6b3dcb012,b08f41dc-fbab-4da5-af51-0a26878a3f23,Cu_1,d5c7ab73-dfc1-499e-9027-601476004107,1c7f5399-8982-4daf-81a5-7cef4e4588cc,68952c71-d281-40fa-bcd2-cb0352f70a89,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Cu1_vtz.68952c71-d281-40fa-bcd2-cb0352f70a89.gz,88,86400,0.001,-197.16304,,True,True,False,1.9165153503417969,False,,,,,,,,,,,,,,,,,,,,True,False,-196.32520712735766
